Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570096080.011317,1.000000,1.000000,2.072770,0.098262,0.093411,0.004852
3570096080.021317,1.000000,1.000000,2.073713,0.098851,0.093970,0.004881
3570096080.031320,1.000000,1.000000,2.074661,0.099439,0.094528,0.004910
3570096080.041320,1.000000,1.000000,2.075614,0.100026,0.095087,0.004939
3570096080.051319,1.000000,1.000000,2.076574,0.100613,0.095645,0.004968
3570096080.061318,1.000000,1.000000,2.077538,0.101200,0.096203,0.004996
3570096080.071319,1.000000,1.000000,2.078509,0.101786,0.096761,0.005024
3570096080.081320,1.000000,1.000000,2.079485,0.102371,0.097319,0.005052
3570096080.091321,1.000000,1.000000,2.080466,0.102956,0.097876,0.005080
3570096080.101322,1.000000,1.000000,2.081453,0.103540,0.098433,0.005107
3570096080.111322,1.000000,1.000000,2.082446,0.104124,0.098990,0.005134
3570096080.121321,1.000000,1.000000,2.083444,0.104707,0.099547,0.005160
3570096080.131320,1.000000,1.000000,2.084448,0.105290,0.100104,0.005186
3570096080.141324,1.000000,1.000000,2.085458,0.105872,0.100660,0.005212
3570096080.151323,1.000000,1.000000,2.086472,0.106454,0.101216,0.005238
3570096080.161323,1.000000,1.000000,2.087493,0.107035,0.101772,0.005264
3570096080.171322,1.000000,1.000000,2.088519,0.107616,0.102327,0.005289
3570096080.181323,1.000000,1.000000,2.089551,0.108196,0.102882,0.005314
3570096080.191322,1.000000,1.000000,2.090588,0.108776,0.103438,0.005338
3570096080.201324,1.000000,1.000000,2.091630,0.109355,0.103992,0.005363
3570096080.211325,1.000000,1.000000,2.092679,0.109934,0.104547,0.005387
3570096080.221324,1.000000,1.000000,2.093732,0.110512,0.105101,0.005411
3570096080.231325,1.000000,1.000000,2.094792,0.111090,0.105656,0.005435
3570096080.241326,1.000000,1.000000,2.095857,0.111667,0.106210,0.005458
3570096080.251327,1.000000,1.000000,2.096927,0.112244,0.106763,0.005481
3570096080.261325,1.000000,1.000000,2.098003,0.112821,0.107317,0.005504
3570096080.271327,1.000000,1.000000,2.099084,0.113396,0.107870,0.005527
3570096080.281326,1.000000,1.000000,2.100171,0.113972,0.108423,0.005549
3570096080.291327,1.000000,1.000000,2.101264,0.114547,0.108976,0.005571
3570096080.301328,1.000000,1.000000,2.102362,0.115121,0.109528,0.005593
3570096080.311327,1.000000,1.000000,2.103466,0.115695,0.110080,0.005615
3570096080.321328,1.000000,1.000000,2.104575,0.116269,0.110632,0.005636
3570096080.331328,1.000000,1.000000,2.105689,0.116842,0.111184,0.005657
3570096080.341330,1.000000,1.000000,2.106809,0.117414,0.111736,0.005678
3570096080.351329,1.000000,1.000000,2.107935,0.117986,0.112287,0.005699
3570096080.361331,1.000000,1.000000,2.109066,0.118558,0.112838,0.005720
3570096080.371329,1.000000,1.000000,2.110203,0.119129,0.113389,0.005740
3570096080.381330,1.000000,1.000000,2.111345,0.119700,0.113940,0.005760
3570096080.391331,1.000000,1.000000,2.112493,0.120270,0.114490,0.005780
3570096080.401331,1.000000,1.000000,2.113646,0.120840,0.115040,0.005800
3570096080.411330,1.000000,1.000000,2.114804,0.121409,0.115590,0.005819
3570096080.421332,1.000000,1.000000,2.115969,0.121978,0.116140,0.005838
3570096080.431329,0.979431,1.000000,2.117138,0.122547,0.116689,0.005857
3570096080.441333,0.979431,1.000000,2.118313,0.123101,0.117239,0.005862
3570096080.451334,0.814478,1.000000,2.119494,0.123655,0.117788,0.005867
3570096080.461332,0.484573,1.000000,2.120680,0.124098,0.118336,0.005761
3570096080.471332,-0.000000,1.000000,2.121871,0.124319,0.118873,0.005447
3570096080.481333,-0.000000,1.000000,2.123068,0.124218,0.119409,0.004809
3570096080.491333,-0.000000,1.000000,2.124267,0.124122,0.119846,0.004276
3570096080.501335,-0.000000,1.000000,2.125468,0.124031,0.120087,0.003944
3570096080.511335,-0.000000,1.000000,2.126668,0.123942,0.120039,0.003903
3570096080.521334,-0.000000,1.000000,2.127868,0.123854,0.119992,0.003862
3570096080.531336,-0.000000,1.000000,2.129067,0.123766,0.119944,0.003822
3570096080.541336,-0.000000,1.000000,2.130266,0.123678,0.119896,0.003782
3570096080.551335,-0.000000,1.000000,2.131464,0.123591,0.119849,0.003742
3570096080.561337,-0.000000,1.000000,2.132662,0.123504,0.119801,0.003703
3570096080.571337,-0.000000,1.000000,2.133859,0.123417,0.119753,0.003664
3570096080.581336,-0.000000,1.000000,2.135056,0.123331,0.119706,0.003626
3570096080.591337,-0.000000,1.000000,2.136252,0.123246,0.119658,0.003588
3570096080.601338,-0.000000,1.000000,2.137448,0.123161,0.119611,0.003550
