Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570099119.601219,1.000000,2.000000,0.252724,0.171213,0.166267,0.004946
3570099119.611215,1.000000,2.000000,0.254394,0.171743,0.166793,0.004950
3570099119.621220,1.000000,2.000000,0.256070,0.172272,0.167319,0.004953
3570099119.631220,1.000000,2.000000,0.257751,0.172801,0.167844,0.004957
3570099119.641220,1.000000,2.000000,0.259437,0.173330,0.168370,0.004961
3570099119.651221,1.000000,2.000000,0.261129,0.173859,0.168894,0.004964
3570099119.661222,1.000000,2.000000,0.262826,0.174387,0.169419,0.004968
3570099119.671221,1.000000,2.000000,0.264528,0.174915,0.169944,0.004972
3570099119.681221,1.000000,2.000000,0.266235,0.175443,0.170468,0.004975
3570099119.691223,1.000000,2.000000,0.267948,0.175970,0.170992,0.004979
3570099119.701222,1.000000,2.000000,0.269665,0.176498,0.171515,0.004982
3570099119.711218,1.000000,2.000000,0.271388,0.177025,0.172038,0.004986
3570099119.721222,1.000000,2.000000,0.273117,0.177551,0.172562,0.004990
3570099119.731222,1.000000,2.000000,0.274850,0.178078,0.173084,0.004993
3570099119.741223,1.000000,2.000000,0.276589,0.178604,0.173607,0.004997
3570099119.751224,1.000000,2.000000,0.278333,0.179130,0.174129,0.005000
3570099119.761224,1.000000,2.000000,0.280082,0.179655,0.174651,0.005004
3570099119.771224,1.000000,2.000000,0.281836,0.180180,0.175173,0.005008
3570099119.781224,1.000000,2.000000,0.283596,0.180705,0.175694,0.005011
3570099119.791224,1.000000,2.000000,0.285360,0.181230,0.176215,0.005015
3570099119.801226,1.000000,2.000000,0.287130,0.181754,0.176736,0.005018
3570099119.811222,1.000000,2.000000,0.288906,0.182279,0.177257,0.005022
3570099119.821227,1.000000,2.000000,0.290686,0.182802,0.177777,0.005025
3570099119.831225,1.000000,2.000000,0.292471,0.183326,0.178297,0.005029
3570099119.841226,1.000000,2.000000,0.294262,0.183849,0.178817,0.005032
3570099119.851226,1.000000,2.000000,0.296058,0.184372,0.179336,0.005036
3570099119.861227,1.000000,2.000000,0.297859,0.184895,0.179856,0.005039
3570099119.871228,1.000000,2.000000,0.299666,0.185418,0.180375,0.005043
3570099119.881228,1.000000,2.000000,0.301477,0.185940,0.180893,0.005046
3570099119.891228,1.000000,2.000000,0.303294,0.186462,0.181412,0.005050
3570099119.901228,1.000000,2.000000,0.305116,0.186983,0.181930,0.005053
3570099119.911225,1.000000,2.000000,0.306943,0.187504,0.182448,0.005057
3570099119.921229,1.000000,2.000000,0.308775,0.188026,0.182965,0.005060
3570099119.931230,1.000000,2.000000,0.310612,0.188546,0.183482,0.005064
3570099119.941231,1.000000,2.000000,0.312455,0.189067,0.183999,0.005067
3570099119.951230,1.000000,2.000000,0.314303,0.189587,0.184516,0.005071
3570099119.961231,1.000000,2.000000,0.316156,0.190107,0.185033,0.005074
3570099119.971230,1.000000,2.000000,0.318014,0.190626,0.185549,0.005078
3570099119.981231,1.000000,2.000000,0.319877,0.191146,0.186065,0.005081
3570099119.991233,1.000000,2.000000,0.321745,0.191665,0.186580,0.005085
3570099120.001232,1.000000,2.000000,0.323619,0.192183,0.187095,0.005088
3570099120.011229,1.000000,2.000000,0.325498,0.192702,0.187611,0.005091
3570099120.021233,1.000000,2.000000,0.327381,0.193220,0.188125,0.005095
3570099120.031233,1.000000,2.000000,0.329270,0.193738,0.188640,0.005098
3570099120.041233,1.000000,2.000000,0.331165,0.194256,0.189154,0.005102
3570099120.051234,1.000000,2.000000,0.333064,0.194773,0.189668,0.005105
3570099120.061234,1.000000,2.000000,0.334968,0.195290,0.190181,0.005108
3570099120.071234,1.000000,2.000000,0.336878,0.195806,0.190695,0.005112
3570099120.081234,1.000000,2.000000,0.338792,0.196323,0.191208,0.005115
3570099120.091234,1.000000,2.000000,0.340712,0.196839,0.191721,0.005119
3570099120.101234,1.000000,2.000000,0.342637,0.197355,0.192233,0.005122
3570099120.111232,1.000000,2.000000,0.344567,0.197870,0.192745,0.005125
