Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570099359.736739,0.000000,0.000000,8.522419,0.142819,0.155950,-0.013132
3570099359.746739,0.000000,0.000000,8.523978,0.142753,0.155886,-0.013133
3570099359.756740,0.000000,0.000000,8.525535,0.142687,0.155822,-0.013135
3570099359.766739,0.000000,0.000000,8.527093,0.142621,0.155758,-0.013136
3570099359.776740,0.000000,0.000000,8.528649,0.142555,0.155693,-0.013138
3570099359.786741,0.000000,0.000000,8.530205,0.142490,0.155629,-0.013139
3570099359.796740,0.000000,0.000000,8.531761,0.142424,0.155565,-0.013141
3570099359.806741,0.000000,0.000000,8.533315,0.142358,0.155501,-0.013143
3570099359.816739,0.000000,0.000000,8.534869,0.142293,0.155437,-0.013144
3570099359.826742,0.000000,0.000000,8.536423,0.142227,0.155373,-0.013146
3570099359.836744,0.000000,0.000000,8.537976,0.142162,0.155309,-0.013147
3570099359.846744,0.000000,0.000000,8.539528,0.142096,0.155245,-0.013149
3570099359.856743,0.000000,0.000000,8.541079,0.142031,0.155181,-0.013150
3570099359.866743,0.000000,0.000000,8.542630,0.141965,0.155117,-0.013152
3570099359.876744,0.000000,0.000000,8.544180,0.141900,0.155053,-0.013153
3570099359.886744,0.000000,0.000000,8.545730,0.141835,0.154989,-0.013155
3570099359.896745,0.000000,0.000000,8.547279,0.141769,0.154925,-0.013156
3570099359.906744,0.000000,0.000000,8.548827,0.141704,0.154862,-0.013158
3570099359.916744,0.000000,0.000000,8.550375,0.141639,0.154798,-0.013159
3570099359.926745,0.000000,0.000000,8.551922,0.141573,0.154734,-0.013161
3570099359.936746,0.000000,0.000000,8.553468,0.141508,0.154670,-0.013162
3570099359.946746,0.000000,0.000000,8.555014,0.141443,0.154607,-0.013164
3570099359.956746,0.000000,0.000000,8.556559,0.141378,0.154543,-0.013165
3570099359.966746,0.000000,0.000000,8.558103,0.141313,0.154480,-0.013167
3570099359.976747,0.000000,0.000000,8.559647,0.141248,0.154416,-0.013168
3570099359.986747,0.000000,0.000000,8.561190,0.141183,0.154352,-0.013170
3570099359.996748,0.000000,0.000000,8.562733,0.141118,0.154289,-0.013171
3570099360.006747,0.000000,0.000000,8.564275,0.141053,0.154225,-0.013173
3570099360.016748,0.000000,0.000000,8.565816,0.140988,0.154162,-0.013174
3570099360.026749,0.000000,0.000000,8.567357,0.140923,0.154099,-0.013176
3570099360.036748,0.000000,0.000000,8.568897,0.140858,0.154035,-0.013177
3570099360.046750,0.000000,0.000000,8.570436,0.140793,0.153972,-0.013178
3570099360.056750,0.000000,0.000000,8.571975,0.140729,0.153909,-0.013180
3570099360.066749,0.000000,0.000000,8.573513,0.140664,0.153845,-0.013181
3570099360.076750,0.000000,0.000000,8.575051,0.140599,0.153782,-0.013183
3570099360.086750,0.000000,0.000000,8.576588,0.140535,0.153719,-0.013184
3570099360.096751,0.000000,0.000000,8.578124,0.140470,0.153656,-0.013186
3570099360.106751,0.000000,0.000000,8.579660,0.140405,0.153592,-0.013187
3570099360.116751,0.000000,0.000000,8.581194,0.140341,0.153529,-0.013189
3570099360.126751,0.000000,0.000000,8.582729,0.140276,0.153466,-0.013190
3570099360.136752,0.000000,0.000000,8.584263,0.140212,0.153403,-0.013191
3570099360.146754,0.000000,0.000000,8.585796,0.140147,0.153340,-0.013193
3570099360.156752,0.000000,0.000000,8.587328,0.140083,0.153277,-0.013194
3570099360.166753,0.000000,0.000000,8.588860,0.140018,0.153214,-0.013196
3570099360.176752,0.000000,0.000000,8.590391,0.139954,0.153151,-0.013197
3570099360.186754,0.000000,0.000000,8.591922,0.139890,0.153088,-0.013198
3570099360.196754,0.000000,0.000000,8.593452,0.139825,0.153025,-0.013200
3570099360.206755,0.000000,0.000000,8.594981,0.139761,0.152962,-0.013201
3570099360.216754,0.000000,0.000000,8.596510,0.139697,0.152900,-0.013203
3570099360.226755,0.000000,0.000000,8.598038,0.139633,0.152837,-0.013204
3570099360.236755,0.000000,0.000000,8.599565,0.139568,0.152774,-0.013205
3570099360.246756,0.000000,0.000000,8.601092,0.139504,0.152711,-0.013207
3570099360.256756,0.000000,0.000000,8.602618,0.139440,0.152648,-0.013208
3570099360.266757,0.000000,0.000000,8.604144,0.139376,0.152586,-0.013210
3570099360.276757,0.000000,0.000000,8.605669,0.139312,0.152523,-0.013211
3570099360.286757,0.000000,0.000000,8.607193,0.139248,0.152461,-0.013212
3570099360.296757,0.000000,0.000000,8.608716,0.139184,0.152398,-0.013214
3570099360.306757,0.000000,0.000000,8.610240,0.139120,0.152335,-0.013215
3570099360.316758,0.000000,0.000000,8.611762,0.139056,0.152273,-0.013216
3570099360.326759,0.000000,0.000000,8.613284,0.138992,0.152210,-0.013218
3570099360.336759,0.000000,0.000000,8.614805,0.138929,0.152148,-0.013219
3570099360.346759,0.000000,0.000000,8.616325,0.138865,0.152085,-0.013221
3570099360.356759,0.000000,0.000000,8.617845,0.138801,0.152023,-0.013222
3570099360.366760,0.000000,0.000000,8.619365,0.138737,0.151961,-0.013223
3570099360.376760,0.000000,0.000000,8.620883,0.138674,0.151898,-0.013225
3570099360.386760,0.000000,0.000000,8.622401,0.138610,0.151836,-0.013226
3570099360.396760,0.000000,0.000000,8.623919,0.138546,0.151774,-0.013227
3570099360.406760,0.000000,0.000000,8.625436,0.138483,0.151711,-0.013229
3570099360.416762,0.000000,0.000000,8.626952,0.138419,0.151649,-0.013230
3570099360.426761,0.000000,0.000000,8.628467,0.138356,0.151587,-0.013231
3570099360.436762,0.000000,0.000000,8.629982,0.138292,0.151525,-0.013233
3570099360.446762,0.000000,0.000000,8.631497,0.138229,0.151463,-0.013234
3570099360.456763,0.000000,0.000000,8.633010,0.138165,0.151401,-0.013235
3570099360.466763,0.000000,0.000000,8.634523,0.138102,0.151338,-0.013237
3570099360.476764,0.000000,0.000000,8.636036,0.138039,0.151276,-0.013238
3570099360.486763,0.000000,0.000000,8.637548,0.137975,0.151214,-0.013239
3570099360.496763,0.000000,0.000000,8.639059,0.137912,0.151152,-0.013240
3570099360.506765,0.000000,0.000000,8.640569,0.137849,0.151090,-0.013242
3570099360.516764,0.000000,0.000000,8.642079,0.137785,0.151028,-0.013243
3570099360.526765,0.000000,0.000000,8.643589,0.137722,0.150967,-0.013244
3570099360.536765,0.000000,0.000000,8.645098,0.137659,0.150905,-0.013246
3570099360.546766,0.000000,0.000000,8.646606,0.137596,0.150843,-0.013247
3570099360.556766,0.000000,0.000000,8.648113,0.137533,0.150781,-0.013248
3570099360.566767,0.000000,0.000000,8.649620,0.137470,0.150719,-0.013250
3570099360.576766,0.000000,0.000000,8.651126,0.137407,0.150658,-0.013251
3570099360.586766,0.000000,0.000000,8.652632,0.137344,0.150596,-0.013252
3570099360.596767,0.000000,0.000000,8.654137,0.137281,0.150534,-0.013253
3570099360.606767,0.000000,0.000000,8.655641,0.137218,0.150472,-0.013255
3570099360.616768,0.000000,0.000000,8.657145,0.137155,0.150411,-0.013256
3570099360.626769,0.000000,0.000000,8.658648,0.137092,0.150349,-0.013257
3570099360.636768,0.000000,0.000000,8.660151,0.137029,0.150288,-0.013258
3570099360.646770,0.000000,0.000000,8.661653,0.136966,0.150226,-0.013260
3570099360.656769,0.000000,0.000000,8.663154,0.136904,0.150165,-0.013261
3570099360.666770,0.000000,0.000000,8.664655,0.136841,0.150103,-0.013262
3570099360.676770,0.000000,0.000000,8.666155,0.136778,0.150042,-0.013263
3570099360.686769,0.000000,0.000000,8.667655,0.136716,0.149980,-0.013265
3570099360.696770,0.000000,0.000000,8.669153,0.136653,0.149919,-0.013266
3570099360.706770,0.000000,0.000000,8.670652,0.136590,0.149857,-0.013267
3570099360.716771,0.000000,0.000000,8.672149,0.136528,0.149796,-0.013268
3570099360.726771,0.000000,0.000000,8.673646,0.136465,0.149735,-0.013270
3570099360.736772,0.000000,0.000000,8.675143,0.136403,0.149673,-0.013271
3570099360.746773,0.000000,0.000000,8.676639,0.136340,0.149612,-0.013272
3570099360.756773,0.000000,0.000000,8.678134,0.136278,0.149551,-0.013273
3570099360.766773,0.000000,0.000000,8.679628,0.136215,0.149490,-0.013275
3570099360.776772,0.000000,0.000000,8.681122,0.136153,0.149429,-0.013276
3570099360.786773,0.000000,0.000000,8.682616,0.136091,0.149368,-0.013277
3570099360.796773,0.000000,0.000000,8.684109,0.136028,0.149306,-0.013278
3570099360.806775,0.000000,0.000000,8.685601,0.135966,0.149245,-0.013279
3570099360.816772,0.000000,0.000000,8.687092,0.135904,0.149184,-0.013281
3570099360.826775,0.000000,0.000000,8.688583,0.135842,0.149123,-0.013282
3570099360.836777,0.000000,0.000000,8.690073,0.135779,0.149062,-0.013283
3570099360.846776,0.000000,0.000000,8.691563,0.135717,0.149001,-0.013284
3570099360.856775,0.000000,0.000000,8.693052,0.135655,0.148940,-0.013285
3570099360.866776,0.000000,0.000000,8.694541,0.135593,0.148879,-0.013287
3570099360.876776,0.000000,0.000000,8.696029,0.135531,0.148819,-0.013288
3570099360.886776,0.000000,0.000000,8.697516,0.135469,0.148758,-0.013289
3570099360.896777,0.000000,0.000000,8.699003,0.135407,0.148697,-0.013290
3570099360.906777,0.000000,0.000000,8.700489,0.135345,0.148636,-0.013291
3570099360.916777,0.000000,0.000000,8.701974,0.135283,0.148575,-0.013292
3570099360.926778,0.000000,0.000000,8.703459,0.135221,0.148515,-0.013294
3570099360.936779,0.000000,0.000000,8.704943,0.135159,0.148454,-0.013295
3570099360.946779,0.000000,0.000000,8.706427,0.135097,0.148393,-0.013296
3570099360.956779,0.000000,0.000000,8.707910,0.135036,0.148333,-0.013297
