Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570098592.031921,1.000000,1.000000,0.007451,0.027156,0.028968,-0.001813
3570098592.041922,1.000000,1.000000,0.007750,0.027546,0.029553,-0.002006
3570098592.051922,1.000000,1.000000,0.008054,0.027933,0.030137,-0.002204
3570098592.061922,1.000000,1.000000,0.008364,0.028315,0.030721,-0.002405
3570098592.071924,1.000000,1.000000,0.008680,0.028694,0.031304,-0.002610
3570098592.081923,1.000000,1.000000,0.009002,0.029069,0.031888,-0.002819
3570098592.091923,1.000000,1.000000,0.009329,0.029439,0.032471,-0.003031
3570098592.101923,1.000000,1.000000,0.009663,0.029806,0.033054,-0.003247
3570098592.111923,1.000000,1.000000,0.010002,0.030169,0.033636,-0.003467
3570098592.121923,1.000000,1.000000,0.010347,0.030529,0.034219,-0.003690
3570098592.131926,1.000000,1.000000,0.010698,0.030884,0.034801,-0.003917
3570098592.141924,1.000000,1.000000,0.011055,0.031236,0.035383,-0.004147
3570098592.151926,1.000000,1.000000,0.011417,0.031584,0.035965,-0.004381
3570098592.161925,1.000000,1.000000,0.011786,0.031929,0.036547,-0.004618
3570098592.171926,1.000000,1.000000,0.012160,0.032270,0.037128,-0.004858
3570098592.181926,1.000000,1.000000,0.012540,0.032608,0.037709,-0.005102
3570098592.191927,1.000000,1.000000,0.012926,0.032942,0.038290,-0.005348
3570098592.201927,1.000000,1.000000,0.013317,0.033272,0.038871,-0.005599
3570098592.211926,1.000000,1.000000,0.013715,0.033599,0.039451,-0.005852
3570098592.221928,1.000000,1.000000,0.014118,0.033923,0.040032,-0.006109
3570098592.231930,1.000000,1.000000,0.014527,0.034244,0.040612,-0.006368
3570098592.241929,1.000000,1.000000,0.014942,0.034561,0.041192,-0.006631
3570098592.251930,1.000000,1.000000,0.015362,0.034874,0.041771,-0.006897
3570098592.261929,1.000000,1.000000,0.015789,0.035185,0.042351,-0.007166
3570098592.271931,1.000000,1.000000,0.016221,0.035492,0.042930,-0.007438
3570098592.281929,1.000000,1.000000,0.016659,0.035796,0.043509,-0.007712
3570098592.291928,1.000000,1.000000,0.017103,0.036097,0.044087,-0.007990
3570098592.301930,1.000000,1.000000,0.017552,0.036395,0.044666,-0.008271
3570098592.311931,1.000000,1.000000,0.018008,0.036690,0.045244,-0.008554
3570098592.321931,1.000000,1.000000,0.018469,0.036981,0.045822,-0.008841
3570098592.331931,1.000000,1.000000,0.018936,0.037270,0.046400,-0.009130
3570098592.341932,1.000000,1.000000,0.019408,0.037555,0.046978,-0.009422
3570098592.351931,1.000000,1.000000,0.019887,0.037838,0.047555,-0.009717
3570098592.361931,1.000000,1.000000,0.020371,0.038118,0.048132,-0.010014
3570098592.371933,1.000000,1.000000,0.020861,0.038395,0.048709,-0.010314
3570098592.381933,1.000000,1.000000,0.021357,0.038669,0.049286,-0.010617
3570098592.391932,1.000000,1.000000,0.021858,0.038940,0.049862,-0.010922
3570098592.401934,1.000000,1.000000,0.022365,0.039208,0.050438,-0.011230
3570098592.411933,1.000000,1.000000,0.022879,0.039473,0.051014,-0.011541
3570098592.421934,1.000000,1.000000,0.023397,0.039736,0.051590,-0.011854
3570098592.431936,1.000000,1.000000,0.023922,0.039996,0.052166,-0.012170
3570098592.441935,1.000000,1.000000,0.024452,0.040254,0.052741,-0.012488
3570098592.451934,1.000000,1.000000,0.024988,0.040508,0.053316,-0.012808
3570098592.461936,1.000000,1.000000,0.025530,0.040760,0.053891,-0.013131
3570098592.471936,1.000000,1.000000,0.026077,0.041010,0.054466,-0.013456
3570098592.481936,1.000000,1.000000,0.026631,0.041256,0.055040,-0.013784
3570098592.491937,1.000000,1.000000,0.027190,0.041501,0.055615,-0.014114
3570098592.501937,1.000000,1.000000,0.027755,0.041742,0.056189,-0.014446
3570098592.511938,1.000000,1.000000,0.028325,0.041982,0.056763,-0.014781
3570098592.521937,1.000000,1.000000,0.028901,0.042218,0.057336,-0.015118
3570098592.531937,1.000000,1.000000,0.029483,0.042452,0.057910,-0.015457
3570098592.541938,1.000000,1.000000,0.030071,0.042684,0.058483,-0.015798
3570098592.551940,1.000000,1.000000,0.030664,0.042914,0.059056,-0.016142
3570098592.561938,1.000000,1.000000,0.031263,0.043141,0.059628,-0.016488
3570098592.571940,1.000000,1.000000,0.031868,0.043365,0.060201,-0.016835
3570098592.581939,1.000000,1.000000,0.032479,0.043588,0.060773,-0.017185
3570098592.591938,1.000000,1.000000,0.033095,0.043808,0.061345,-0.017537
3570098592.601941,1.000000,1.000000,0.033717,0.044026,0.061917,-0.017891
3570098592.611941,0.948485,1.000000,0.034345,0.044241,0.062488,-0.018247
3570098592.621941,0.948485,1.000000,0.034978,0.044420,0.063060,-0.018640
3570098592.631941,0.948485,1.000000,0.035618,0.044596,0.063631,-0.019035
3570098592.641941,0.711386,1.000000,0.036262,0.044771,0.064202,-0.019431
3570098592.651942,0.711386,1.000000,0.036912,0.044785,0.064742,-0.019957
3570098592.661942,0.463942,1.000000,0.037568,0.044798,0.065282,-0.020483
3570098592.671944,0.185583,1.000000,0.038228,0.044645,0.065821,-0.021176
3570098592.681942,-0.000000,1.000000,0.038892,0.044307,0.066219,-0.021913
3570098592.691943,-0.000000,1.000000,0.039560,0.043846,0.066617,-0.022771
3570098592.701944,-0.000000,1.000000,0.040229,0.043391,0.066868,-0.023477
3570098592.711944,-0.000000,1.000000,0.040898,0.042941,0.066953,-0.024012
3570098592.721944,-0.000000,1.000000,0.041567,0.042495,0.066927,-0.024432
3570098592.731945,-0.000000,1.000000,0.042236,0.042054,0.066901,-0.024847
3570098592.741944,-0.061831,1.000000,0.042905,0.041617,0.066875,-0.025258
3570098592.751945,-0.061831,1.000000,0.043573,0.041143,0.066849,-0.025706
3570098592.761945,-0.164953,1.000000,0.044241,0.040674,0.066823,-0.026149
3570098592.771946,-0.164953,1.000000,0.044909,0.040141,0.066798,-0.026657
3570098592.781946,-0.288644,1.000000,0.045576,0.039613,0.066735,-0.027122
3570098592.791948,-0.412366,1.000000,0.046242,0.039008,0.066672,-0.027665
3570098592.801947,-0.412366,1.000000,0.046907,0.038325,0.066548,-0.028223
3570098592.811946,-0.525773,1.000000,0.047570,0.037650,0.066425,-0.028774
3570098592.821947,-0.628864,1.000000,0.048231,0.036906,0.066227,-0.029321
3570098592.831948,-0.628864,1.000000,0.048889,0.036099,0.065956,-0.029856
3570098592.841948,-0.752586,1.000000,0.049545,0.035302,0.065685,-0.030383
3570098592.851949,-0.855678,1.000000,0.050196,0.034429,0.065346,-0.030918
