Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat,lost
3572009622.733498,0.000000,5.191106,-0.000000,1.859964,-0.000000,-2.586451,0.000000
3572009622.743497,0.000000,5.191960,-0.000000,1.862884,-0.000000,-2.587540,0.000000
3572009622.753499,0.000000,5.192813,-0.000000,1.865804,-0.000000,-2.588628,0.000000
3572009622.763497,0.000000,5.193667,-0.000000,1.868723,-0.000000,-2.589717,0.000000
3572009622.773499,0.000000,5.194521,-0.000000,1.871644,-0.000000,-2.590806,0.000000
3572009622.783498,0.000000,5.195375,-0.000000,1.874564,-0.000000,-2.591894,0.000000
3572009622.793496,0.000000,5.196230,-0.000000,1.877484,-0.000000,-2.592983,0.000000
3572009622.803499,0.000000,5.197084,-0.000000,1.880404,-0.000000,-2.594072,0.000000
3572009622.813500,0.000000,5.197938,-0.000000,1.883325,-0.000000,-2.595161,0.000000
3572009622.823501,0.000000,5.198792,-0.000000,1.886246,-0.000000,-2.596250,0.000000
3572009622.833500,0.000000,5.199646,-0.000000,1.889166,-0.000000,-2.597339,0.000000
3572009622.843502,0.000000,5.200501,-0.000000,1.892087,-0.000000,-2.598428,0.000000
3572009622.853502,0.000000,5.201355,-0.000000,1.895008,-0.000000,-2.599517,0.000000
3572009622.863502,0.000000,5.202210,-0.000000,1.897929,-0.000000,-2.600606,0.000000
3572009622.873504,0.000000,5.203064,-0.000000,1.900851,-0.000000,-2.601695,0.000000
3572009622.883502,0.000000,5.203919,-0.000000,1.903772,-0.000000,-2.602784,0.000000
3572009622.893499,0.000000,5.204773,-0.000000,1.906694,-0.000000,-2.603873,0.000000
3572009622.903503,0.000000,5.205628,-0.000000,1.909615,-0.000000,-2.604962,0.000000
3572009622.913504,0.000000,5.206483,-0.000000,1.912537,-0.000000,-2.606051,0.000000
3572009622.923504,0.000000,5.207338,-0.000000,1.915459,-0.000000,-2.607141,0.000000
3572009622.933504,0.000000,5.208192,-0.000000,1.918381,-0.000000,-2.608230,0.000000
3572009622.943503,0.000000,5.209047,-0.000000,1.921303,-0.000000,-2.609319,0.000000
3572009622.953505,0.000000,5.209902,-0.000000,1.924225,-0.000000,-2.610408,0.000000
3572009622.963505,0.000000,5.210757,-0.000000,1.927148,-0.000000,-2.611498,0.000000
3572009622.973505,0.000000,5.211612,-0.000000,1.930070,-0.000000,-2.612587,0.000000
3572009622.983504,0.000000,5.212467,-0.000000,1.932993,-0.000000,-2.613677,0.000000
3572009622.993502,0.000000,5.213322,-0.000000,1.935915,-0.000000,-2.614766,0.000000
3572009623.003506,0.000000,5.214177,-0.000000,1.938838,-0.000000,-2.615856,0.000000
3572009623.013506,0.000000,5.215032,-0.000000,1.941761,-0.000000,-2.616945,0.000000
3572009623.023508,0.000000,5.215887,-0.000000,1.944684,-0.000000,-2.618035,0.000000
3572009623.033508,0.000000,5.216743,-0.000000,1.947608,-0.000000,-2.619124,0.000000
3572009623.043508,0.000000,5.217598,-0.000000,1.950531,-0.000000,-2.620214,0.000000
3572009623.053508,0.000000,5.218453,-0.000000,1.953454,-0.000000,-2.621304,0.000000
3572009623.063508,0.000000,5.219309,-0.000000,1.956378,-0.000000,-2.622393,0.000000
3572009623.073509,0.000000,5.220164,-0.000000,1.959302,-0.000000,-2.623483,0.000000
3572009623.083509,0.000000,5.221019,-0.000000,1.962226,-0.000000,-2.624573,0.000000
3572009623.093507,0.000000,5.221875,-0.000000,1.965149,-0.000000,-2.625663,0.000000
3572009623.103510,0.000000,5.222730,-0.000000,1.968074,-0.000000,-2.626752,0.000000
3572009623.113510,0.000000,5.223586,-0.000000,1.970998,-0.000000,-2.627842,0.000000
3572009623.123512,0.000000,5.224441,-0.000000,1.973922,-0.000000,-2.628932,0.000000
3572009623.133511,0.000000,5.225297,-0.000000,1.976847,-0.000000,-2.630022,0.000000
3572009623.143512,0.000000,5.226152,-0.000000,1.979771,-0.000000,-2.631112,0.000000
3572009623.153512,0.000000,5.227008,-0.000000,1.982696,-0.000000,-2.632202,0.000000
3572009623.163512,0.000000,5.227864,-0.000000,1.985621,-0.000000,-2.633292,0.000000
3572009623.173512,0.000000,5.228719,-0.000000,1.988546,-0.000000,-2.634382,0.000000
3572009623.183512,0.000000,5.229575,-0.000000,1.991471,-0.000000,-2.635472,0.000000
3572009623.193510,0.000000,5.230431,-0.000000,1.994396,-0.000000,-2.636562,0.000000
3572009623.203512,0.000000,5.231287,-0.000000,1.997322,-0.000000,-2.637652,0.000000
3572009623.213514,0.000000,5.232142,-0.000000,2.000247,-0.000000,-2.638743,0.000000
3572009623.223514,0.000000,5.232998,-0.000000,2.003173,-0.000000,-2.639833,0.000000
3572009623.233516,0.000000,5.233854,-0.000000,2.006099,-0.000000,-2.640923,0.000000
3572009623.243514,0.000000,5.234710,-0.000000,2.009024,-0.000000,-2.642013,0.000000
3572009623.253514,0.000000,5.235566,-0.000000,2.011950,-0.000000,-2.643104,0.000000
3572009623.263516,0.000000,5.236422,-0.000000,2.014877,-0.000000,-2.644194,0.000000
3572009623.273516,0.000000,5.237278,-0.000000,2.017803,-0.000000,-2.645284,0.000000
3572009623.283515,0.000000,5.238134,-0.000000,2.020729,-0.000000,-2.646375,0.000000
3572009623.293512,0.000000,5.238989,-0.000000,2.023656,-0.000000,-2.647465,0.000000
3572009623.303516,0.000000,5.239845,-0.000000,2.026583,-0.000000,-2.648555,0.000000
3572009623.313517,0.000000,5.240701,-0.000000,2.029509,-0.000000,-2.649646,0.000000
3572009623.323518,0.000000,5.241558,-0.000000,2.032436,-0.000000,-2.650736,0.000000
3572009623.333518,0.000000,5.242414,-0.000000,2.035363,-0.000000,-2.651827,0.000000
3572009623.343518,0.000000,5.243270,-0.000000,2.038291,-0.000000,-2.652917,0.000000
3572009623.353518,0.000000,5.244126,-0.000000,2.041218,-0.000000,-2.654008,0.000000
3572009623.363519,0.000000,5.244982,-0.000000,2.044145,-0.000000,-2.655098,0.000000
3572009623.373520,0.000000,5.245838,-0.000000,2.047073,-0.000000,-2.656189,0.000000
3572009623.383519,0.000000,5.246694,-0.000000,2.050001,-0.000000,-2.657280,0.000000
3572009623.393516,0.000000,5.247550,-0.000000,2.052929,-0.000000,-2.658370,0.000000
3572009623.403520,0.000000,5.248406,-0.000000,2.055857,-0.000000,-2.659461,0.000000
3572009623.413520,0.000000,5.249263,-0.000000,2.058785,-0.000000,-2.660552,0.000000
3572009623.423521,0.000000,5.250119,-0.000000,2.061713,-0.000000,-2.661643,0.000000
3572009623.433521,0.000000,5.250975,-0.000000,2.064642,-0.000000,-2.662733,0.000000
3572009623.443522,0.000000,5.251831,-0.000000,2.067570,-0.000000,-2.663824,0.000000
3572009623.453522,0.000000,5.252687,-0.000000,2.070499,-0.000000,-2.664915,0.000000
3572009623.463522,0.000000,5.253544,-0.000000,2.073428,-0.000000,-2.666006,0.000000
3572009623.473522,0.000000,5.254400,-0.000000,2.076357,-0.000000,-2.667097,0.000000
3572009623.483522,0.000000,5.255256,-0.000000,2.079286,-0.000000,-2.668188,0.000000
3572009623.493519,0.000000,5.256112,-0.000000,2.082215,-0.000000,-2.669278,0.000000
3572009623.503522,0.000000,5.256969,-0.000000,2.085144,-0.000000,-2.670369,0.000000
3572009623.513524,0.000000,5.257825,-0.000000,2.088074,-0.000000,-2.671460,0.000000
3572009623.523524,0.000000,5.258681,-0.000000,2.091004,-0.000000,-2.672551,0.000000
3572009623.533525,0.000000,5.259537,-0.000000,2.093933,-0.000000,-2.673642,0.000000
3572009623.543525,0.000000,5.260394,-0.000000,2.096863,-0.000000,-2.674733,0.000000
3572009623.553525,0.000000,5.261250,-0.000000,2.099793,-0.000000,-2.675825,0.000000
3572009623.563526,0.000000,5.262106,-0.000000,2.102724,-0.000000,-2.676916,0.000000
3572009623.573526,0.000000,5.262963,-0.000000,2.105654,-0.000000,-2.678007,0.000000
3572009623.583525,0.000000,5.263819,-0.000000,2.108585,-0.000000,-2.679098,0.000000
3572009623.593523,0.000000,5.264675,-0.000000,2.111515,-0.000000,-2.680189,0.000000
3572009623.603528,0.000000,5.265531,-0.000000,2.114446,-0.000000,-2.681280,0.000000
3572009623.613527,0.000000,5.266388,-0.000000,2.117377,-0.000000,-2.682371,0.000000
3572009623.623529,0.000000,5.267244,-0.000000,2.120308,-0.000000,-2.683463,0.000000
3572009623.633527,0.000000,5.268100,-0.000000,2.123239,-0.000000,-2.684554,0.000000
3572009623.643528,0.000000,5.268957,-0.000000,2.126171,-0.000000,-2.685645,0.000000
3572009623.653528,0.000000,5.269813,-0.000000,2.129102,-0.000000,-2.686736,0.000000
3572009623.663528,0.000000,5.270669,-0.000000,2.132034,-0.000000,-2.687828,0.000000
3572009623.673529,0.000000,5.271526,-0.000000,2.134966,-0.000000,-2.688919,0.000000
3572009623.683528,0.000000,5.272382,-0.000000,2.137898,-0.000000,-2.690010,0.000000
3572009623.693526,0.000000,5.273238,-0.000000,2.140830,-0.000000,-2.691102,0.000000
3572009623.703529,0.000000,5.274094,-0.000000,2.143762,-0.000000,-2.692193,0.000000
3572009623.713530,0.000000,5.274951,-0.000000,2.146694,-0.000000,-2.693285,0.000000
3572009623.723530,0.000000,5.275807,-0.000000,2.149627,-0.000000,-2.694376,0.000000
3572009623.733530,0.000000,5.276663,-0.000000,2.152559,-0.000000,-2.695468,0.000000
3572009623.743532,0.000000,5.277520,-0.000000,2.155492,-0.000000,-2.696559,0.000000
3572009623.753532,0.000000,5.278376,-0.000000,2.158425,-0.000000,-2.697651,0.000000
3572009623.763532,0.000000,5.279232,-0.000000,2.161358,-0.000000,-2.698742,0.000000
3572009623.773533,0.000000,5.280088,-0.000000,2.164292,-0.000000,-2.699834,0.000000
3572009623.783531,0.000000,5.280945,-0.000000,2.167225,-0.000000,-2.700925,0.000000
3572009623.793529,0.000000,5.281801,-0.000000,2.170159,-0.000000,-2.702017,0.000000
3572009623.803534,0.000000,5.282657,-0.000000,2.173092,-0.000000,-2.703108,0.000000
3572009623.813534,0.000000,5.283513,-0.000000,2.176026,-0.000000,-2.704200,0.000000
3572009623.823534,0.000000,5.284370,-0.000000,2.178960,-0.000000,-2.705292,0.000000
3572009623.833534,0.000000,5.285226,-0.000000,2.181894,-0.000000,-2.706383,0.000000
3572009623.843534,0.000000,5.286082,-0.000000,2.184829,-0.000000,-2.707475,0.000000
3572009623.853535,0.000000,5.286938,-0.000000,2.187763,-0.000000,-2.708567,0.000000
3572009623.863537,0.000000,5.287794,-0.000000,2.190698,-0.000000,-2.709659,0.000000
3572009623.873537,0.000000,5.288650,-0.000000,2.193633,-0.000000,-2.710750,0.000000
3572009623.883535,0.000000,5.289507,-0.000000,2.196568,-0.000000,-2.711842,0.000000
3572009623.893533,0.000000,5.290363,-0.000000,2.199503,-0.000000,-2.712934,0.000000
3572009623.903537,0.000000,5.291219,-0.000000,2.202438,-0.000000,-2.714026,0.000000
3572009623.913537,0.000000,5.292075,-0.000000,2.205373,-0.000000,-2.715117,0.000000
3572009623.923539,0.000000,5.292931,-0.000000,2.208309,-0.000000,-2.716209,0.000000
3572009623.933538,0.000000,5.293787,-0.000000,2.211245,-0.000000,-2.717301,0.000000
3572009623.943538,0.000000,5.294643,-0.000000,2.214180,-0.000000,-2.718393,0.000000
3572009623.953539,0.000000,5.295499,-0.000000,2.217116,-0.000000,-2.719485,0.000000
3572009623.963539,0.000000,5.296355,-0.000000,2.220053,-0.000000,-2.720577,0.000000
3572009623.973539,0.000000,5.297211,-0.000000,2.222989,-0.000000,-2.721669,0.000000
3572009623.983541,0.000000,5.298067,-0.000000,2.225925,-0.000000,-2.722761,0.000000
3572009623.993536,0.000000,5.298923,-0.000000,2.228862,-0.000000,-2.723853,0.000000
3572009624.003540,5.544790,5.299779,-0.975965,2.231799,-2.728405,-2.724945,1.000000
3572009624.013540,5.516319,5.306017,-0.997675,2.135598,-2.688074,-2.726039,1.000000
3572009624.023541,5.544299,5.311288,-0.989402,2.041518,-2.730682,-2.725919,1.000000
3572009624.033541,5.565811,5.317170,-0.942309,1.950466,-2.701733,-2.727073,1.000000
3572009624.043542,5.575300,5.323559,-0.986304,1.863429,-2.715183,-2.727347,1.000000
3572009624.053541,5.569271,5.330021,-1.036573,1.777640,-2.743097,-2.728020,1.000000
3572009624.063541,5.572612,5.336071,-0.962101,1.692892,-2.751307,-2.729508,1.000000
3572009624.073543,5.564490,5.342031,-0.981454,1.612822,-2.675942,-2.731208,1.000000
3572009624.083542,5.480775,5.347700,-0.958809,1.534439,-2.754976,-2.730639,1.000000
3572009624.093539,5.526323,5.350596,-1.013383,1.459085,-2.723984,-2.732429,1.000000
3572009624.103545,5.614568,5.354806,-1.022038,1.384281,-2.743996,-2.733261,1.000000
3572009624.113544,5.544788,5.361465,-0.962443,1.311420,-2.818185,-2.734669,1.000000
3572009624.123545,5.497154,5.365739,-1.003899,1.242522,-2.775270,-2.738242,1.000000
3572009624.133544,5.548001,5.368554,-1.027254,1.174357,-2.747253,-2.740456,1.000000
3572009624.143545,5.519391,5.372838,-1.067795,1.107458,-2.781196,-2.741786,1.000000
3572009624.153544,5.592608,5.376089,-0.995525,1.041344,-2.752087,-2.744091,1.000000
3572009624.163545,5.521287,5.381463,-1.023888,0.979260,-2.744812,-2.745478,1.000000
3572009624.173546,5.517602,5.384584,-1.044870,0.918138,-2.701186,-2.746615,1.000000
3572009624.183545,5.531104,5.387590,-1.016720,0.858133,-2.810530,-2.746434,1.000000
3572009624.193542,5.573991,5.390693,-1.041263,0.800821,-2.776368,-2.749497,1.000000
3572009624.203547,5.519528,5.395038,-1.013399,0.744413,-2.722038,-2.751471,1.000000
3572009624.213547,5.549423,5.397754,-1.064066,0.690416,-2.697631,-2.751786,1.000000
3572009624.223548,5.556497,5.401325,-1.076765,0.636471,-2.690989,-2.751372,1.000000
3572009624.233549,5.520969,5.405014,-1.028788,0.583714,-2.749243,-2.750773,1.000000
3572009624.243547,5.533243,5.407421,-1.049725,0.533968,-2.694610,-2.751915,1.000000
3572009624.253549,5.568678,5.410237,-1.011160,0.484999,-2.791969,-2.751409,1.000000
3572009624.263548,5.502162,5.413809,-1.087353,0.438693,-2.771238,-2.753800,1.000000
3572009624.273550,5.543890,5.415353,-1.141594,0.391460,-2.729491,-2.755516,1.000000
3572009624.283549,5.562631,5.418175,-1.046023,0.343956,-2.821550,-2.755950,1.000000
3572009624.293547,5.592148,5.421268,-1.067582,0.300759,-2.712613,-2.759099,1.000000
3572009624.303550,5.558246,5.425381,-1.084295,0.258067,-2.741752,-2.758940,1.000000
3572009624.313550,5.521560,5.428305,-1.068393,0.216153,-2.723034,-2.759648,1.000000
3572009624.323551,5.502231,5.430100,-1.131722,0.175909,-2.731745,-2.759781,1.000000
3572009624.333551,5.494474,5.431250,-1.084933,0.134974,-2.841384,-2.760168,1.000000
3572009624.343552,5.569227,5.431890,-0.999814,0.096735,-2.745081,-2.763790,1.000000
3572009624.353551,5.575601,5.434936,-1.054466,0.062017,-2.751338,-2.764465,1.000000
3572009624.363552,5.472587,5.438066,-1.058662,0.026700,-2.736641,-2.765306,1.000000
3572009624.373554,5.536146,5.438092,-1.131811,-0.007727,-2.790412,-2.765687,1.000000
3572009624.383552,5.498215,5.439870,-1.140241,-0.043258,-2.715772,-2.767649,1.000000
3572009624.393549,5.533725,5.440649,-1.151743,-0.078080,-2.731961,-2.767348,1.000000
3572009624.403554,5.569109,5.442414,-1.130785,-0.112214,-2.740144,-2.767531,1.000000
3572009624.413553,5.535430,5.445153,-1.115377,-0.144726,-2.822628,-2.767950,1.000000
3572009624.423554,5.589668,5.446619,-1.123678,-0.175745,-2.773927,-2.770798,1.000000
3572009624.433553,5.509109,5.449758,-1.076093,-0.206162,-2.715679,-2.772127,1.000000
3572009624.443555,5.565202,5.450566,-1.118722,-0.234347,-2.771966,-2.771694,1.000000
3572009624.453555,5.468948,5.452868,-1.186660,-0.262913,-2.774160,-2.772936,1.000000
3572009624.463557,5.600430,5.452251,-1.134022,-0.292654,-2.812806,-2.774208,1.000000
3572009624.473557,5.584262,5.455442,-1.130345,-0.319929,-2.803776,-2.776588,1.000000
3572009624.483555,5.532529,5.458082,-1.119634,-0.346312,-2.780841,-2.778635,1.000000
3572009624.493553,5.533949,5.459171,-1.130550,-0.371637,-2.767819,-2.779947,1.000000
3572009624.503556,5.499127,5.460300,-1.105301,-0.396561,-2.786540,-2.780836,1.000000
3572009624.513557,5.614081,5.460318,-1.148994,-0.419992,-2.735101,-2.782252,1.000000
3572009624.523559,5.525872,5.463861,-1.132886,-0.444088,-2.793997,-2.782105,1.000000
3572009624.533558,5.510155,5.464543,-1.111229,-0.466942,-2.783320,-2.783701,1.000000
3572009624.543558,5.500057,5.464765,-1.102409,-0.488503,-2.812478,-2.784936,1.000000
3572009624.553558,5.562742,5.464607,-1.146030,-0.509141,-2.821735,-2.786998,1.000000
3572009624.563559,5.554683,5.466281,-1.167117,-0.530457,-2.828966,-2.789276,1.000000
3572009624.573559,5.527682,5.467648,-1.154474,-0.551767,-2.818542,-2.791705,1.000000
3572009624.583560,5.556279,5.468200,-1.171246,-0.572095,-2.864292,-2.793759,1.000000
3572009624.593556,5.521331,5.469465,-1.220435,-0.592268,-2.802863,-2.797109,1.000000
3572009624.603560,5.608508,5.469812,-1.184615,-0.613386,-2.792696,-2.798549,1.000000
3572009624.613560,5.513926,5.472750,-1.152497,-0.632842,-2.865959,-2.799646,1.000000
3572009624.623562,5.533356,5.472618,-1.133689,-0.650690,-2.780213,-2.802880,1.000000
3572009624.633560,5.546134,5.473281,-1.161382,-0.667569,-2.766614,-2.803485,1.000000
3572009624.643562,5.487140,5.474335,-1.151832,-0.684789,-2.767528,-2.803667,1.000000
3572009624.653561,5.532909,5.473610,-1.191029,-0.701225,-2.787330,-2.803867,1.000000
3572009624.663562,5.516034,5.474205,-1.225464,-0.718319,-2.774051,-2.804642,1.000000
3572009624.673563,5.600014,5.474317,-1.184139,-0.735947,-2.812418,-2.804999,1.000000
3572009624.683563,5.553446,5.476805,-1.215109,-0.751795,-2.793301,-2.806478,1.000000
3572009624.693559,5.595062,5.477892,-1.159766,-0.768120,-2.762999,-2.807347,1.000000
3572009624.703564,5.556015,5.480255,-1.157214,-0.782368,-2.824928,-2.807292,1.000000
3572009624.713564,5.597683,5.481230,-1.214966,-0.796052,-2.820899,-2.809066,1.000000
3572009624.723564,5.555137,5.483415,-1.215226,-0.811049,-2.821965,-2.810670,1.000000
3572009624.733564,5.563449,5.484275,-1.167713,-0.825616,-2.812475,-2.812258,1.000000
3572009624.743565,5.566865,5.485377,-1.243272,-0.838365,-2.783725,-2.813519,1.000000
3572009624.753566,5.531661,5.486622,-1.187638,-0.853011,-2.851203,-2.813891,1.000000
3572009624.763566,5.527518,5.486610,-1.176328,-0.865501,-2.834649,-2.816246,1.000000
3572009624.773567,5.570410,5.486516,-1.183908,-0.877314,-2.807087,-2.818044,1.000000
3572009624.783566,5.591072,5.487763,-1.248321,-0.889041,-2.839801,-2.818974,1.000000
3572009624.793562,5.518513,5.489496,-1.229329,-0.902290,-2.800375,-2.820843,1.000000
3572009624.803567,5.562037,5.489135,-1.255550,-0.914640,-2.794267,-2.821491,1.000000
3572009624.813566,5.579424,5.490086,-1.214266,-0.927413,-2.834664,-2.821935,1.000000
3572009624.823569,5.511456,5.491412,-1.257096,-0.938542,-2.775050,-2.823559,1.000000
3572009624.833567,5.585546,5.490848,-1.231611,-0.950686,-2.806223,-2.823369,1.000000
3572009624.843569,5.580657,5.492404,-1.225877,-0.961685,-2.829160,-2.824102,1.000000
3572009624.853569,5.538411,5.493706,-1.179146,-0.972165,-2.854370,-2.825490,1.000000
3572009624.863569,5.533821,5.493652,-1.180571,-0.980923,-2.868288,-2.827582,1.000000
3572009624.873570,5.537238,5.493424,-1.241628,-0.989449,-2.841280,-2.830027,1.000000
3572009624.883570,5.512441,5.493372,-1.254415,-0.999567,-2.833800,-2.831602,1.000000
3572009624.893566,5.568047,5.492606,-1.281477,-1.009779,-2.795602,-2.832910,1.000000
3572009624.903570,5.551334,5.493607,-1.244923,-1.020541,-2.830733,-2.833047,1.000000
3572009624.913570,5.546427,5.493987,-1.218385,-1.029864,-2.830273,-2.834215,1.000000
3572009624.923571,5.490731,5.494210,-1.222439,-1.038130,-2.817618,-2.835333,1.000000
3572009624.933570,5.530316,5.492811,-1.269265,-1.046292,-2.832305,-2.836042,1.000000
3572009624.943573,5.559591,5.492581,-1.273677,-1.055579,-2.760219,-2.837161,1.000000
3572009624.953572,5.506701,5.493418,-1.301193,-1.064816,-2.872481,-2.836111,1.000000
3572009624.963572,5.603332,5.492359,-1.250239,-1.074450,-2.770832,-2.838407,1.000000
3572009624.973573,5.532149,5.494462,-1.238421,-1.082431,-2.863529,-2.837628,1.000000
3572009624.983572,5.592241,5.494143,-1.265313,-1.089708,-2.853057,-2.839608,1.000000
3572009624.993569,5.523939,5.495635,-1.263952,-1.097581,-2.854219,-2.841220,1.000000
3572009625.003573,5.550899,5.495059,-1.204226,-1.105183,-2.875141,-2.842820,1.000000
3572009625.013574,5.540898,5.495238,-1.278824,-1.110767,-2.897992,-2.844992,1.000000
3572009625.023574,5.593269,5.495052,-1.237761,-1.118358,-2.835522,-2.847779,1.000000
3572009625.033574,5.522733,5.496585,-1.256977,-1.124604,-2.798807,-2.848637,1.000000
3572009625.043574,5.525338,5.496086,-1.290557,-1.131284,-2.859963,-2.848381,1.000000
3572009625.053575,5.574520,5.495508,-1.276547,-1.138678,-2.881501,-2.849935,1.000000
3572009625.063576,5.516817,5.496341,-1.238847,-1.145409,-2.840314,-2.852082,1.000000
3572009625.073575,5.556390,5.495552,-1.285190,-1.150889,-2.819344,-2.852948,1.000000
3572009625.083575,5.615270,5.496011,-1.311703,-1.157608,-2.845220,-2.853164,1.000000
3572009625.093573,5.531047,5.498123,-1.300913,-1.164877,-2.814968,-2.854135,1.000000
3572009625.103578,5.577076,5.497764,-1.297822,-1.171656,-2.843052,-2.854180,1.000000
3572009625.113576,5.582657,5.498697,-1.279048,-1.178107,-2.822816,-2.855049,1.000000
3572009625.123579,5.569596,5.499820,-1.295179,-1.183842,-2.893563,-2.855291,1.000000
3572009625.133578,5.632637,5.500330,-1.300018,-1.189783,-2.869882,-2.857615,1.000000
3572009625.143579,5.544835,5.502750,-1.341652,-1.195729,-2.793068,-2.859173,1.000000
3572009625.153578,5.515931,5.502711,-1.316214,-1.202838,-2.878027,-2.858410,1.000000
3572009625.163579,5.498524,5.501584,-1.309513,-1.208868,-2.779055,-2.860177,1.000000
3572009625.173580,5.525683,5.500245,-1.328358,-1.214659,-2.846640,-2.858962,1.000000
3572009625.183579,5.538702,5.499557,-1.280912,-1.220748,-2.866342,-2.859773,1.000000
3572009625.193576,5.585824,5.499218,-1.353651,-1.225226,-2.865522,-2.861142,1.000000
3572009625.203581,5.602005,5.500282,-1.311137,-1.231724,-2.869877,-2.862445,1.000000
3572009625.213581,5.547097,5.501778,-1.347514,-1.236768,-2.914623,-2.863838,1.000000
3572009625.223581,5.578057,5.501485,-1.306266,-1.242670,-2.831141,-2.866514,1.000000
3572009625.233582,5.556893,5.502338,-1.392742,-1.247306,-2.867907,-2.866644,1.000000
3572009625.243582,5.568644,5.502437,-1.335244,-1.254308,-2.890140,-2.867853,1.000000
3572009625.253582,5.490203,5.502819,-1.358126,-1.259371,-2.872791,-2.869684,1.000000
3572009625.263582,5.553483,5.500914,-1.364912,-1.264989,-2.873054,-2.870949,1.000000
3572009625.273583,5.576622,5.500932,-1.332297,-1.270642,-2.839025,-2.872182,1.000000
3572009625.283582,5.556419,5.501723,-1.360098,-1.275216,-2.874961,-2.872371,1.000000
3572009625.293579,5.605650,5.501793,-1.361722,-1.280424,-2.835715,-2.873613,1.000000
3572009625.303583,5.518546,5.503421,-1.387217,-1.285585,-2.841435,-2.873656,1.000000
3572009625.313584,5.535306,5.502409,-1.389795,-1.291340,-2.918391,-2.873861,1.000000
3572009625.323584,5.515071,5.501711,-1.392023,-1.296882,-2.909981,-2.876335,1.000000
3572009625.333584,5.494889,5.500454,-1.368441,-1.302341,-2.905810,-2.878490,1.000000
3572009625.343585,5.590342,5.498646,-1.365336,-1.306949,-2.852587,-2.880460,1.000000
3572009625.353585,5.567205,5.499852,-1.390054,-1.311414,-2.818293,-2.880798,1.000000
3572009625.363585,5.506152,5.500432,-1.348993,-1.316529,-2.895195,-2.880106,1.000000
3572009625.373587,5.572464,5.498977,-1.437345,-1.320162,-2.916137,-2.881704,1.000000
3572009625.383585,5.564229,5.499466,-1.348776,-1.326266,-2.853530,-2.883875,1.000000
3572009625.393583,5.554295,5.499864,-1.386382,-1.329672,-2.855522,-2.884130,1.000000
3572009625.403587,5.593209,5.499948,-1.366622,-1.334086,-2.875192,-2.884433,1.000000
3572009625.413587,5.508756,5.501123,-1.371123,-1.337756,-2.866166,-2.885305,1.000000
3572009625.423588,5.570490,5.499789,-1.370308,-1.341465,-2.889981,-2.885881,1.000000
3572009625.433587,5.533708,5.500252,-1.388493,-1.345002,-2.836179,-2.887142,1.000000
3572009625.443588,5.534572,5.499759,-1.396992,-1.349057,-2.883958,-2.886773,1.000000
3572009625.453588,5.477359,5.499172,-1.407713,-1.353168,-2.890146,-2.887822,1.000000
3572009625.463589,5.570622,5.496891,-1.422451,-1.357466,-2.844241,-2.889022,1.000000
3572009625.473589,5.519140,5.497556,-1.330666,-1.362145,-2.845875,-2.888826,1.000000
3572009625.483589,5.528957,5.496672,-1.373433,-1.363970,-2.874731,-2.888679,1.000000
3572009625.493586,5.553246,5.496023,-1.382007,-1.366960,-2.863908,-2.889384,1.000000
3572009625.503590,5.537193,5.496137,-1.382187,-1.370132,-2.877479,-2.889746,1.000000
3572009625.513590,5.565940,5.495734,-1.415005,-1.373194,-2.885413,-2.890495,1.000000
3572009625.523592,5.557864,5.496168,-1.424952,-1.377123,-2.872418,-2.891454,1.000000
3572009625.533591,5.493227,5.496383,-1.453517,-1.381250,-2.918317,-2.891999,1.000000
3572009625.543591,5.520944,5.494556,-1.454663,-1.386024,-2.869418,-2.893883,1.000000
3572009625.553592,5.556568,5.493729,-1.430718,-1.390772,-2.846821,-2.894266,1.000000
3572009625.563592,5.552177,5.494039,-1.388077,-1.394709,-2.928540,-2.893966,1.000000
3572009625.573593,5.446590,5.493987,-1.490873,-1.397133,-2.883649,-2.896087,1.000000
3572009625.583592,5.543011,5.490932,-1.453743,-1.402601,-2.879154,-2.896820,1.000000
3572009625.593590,5.576744,5.490826,-1.459978,-1.406818,-2.906499,-2.897396,1.000000
3572009625.603595,5.540775,5.491643,-1.491862,-1.411049,-2.881430,-2.898761,1.000000
3572009625.613594,5.544381,5.491438,-1.435632,-1.416139,-2.890150,-2.899344,1.000000
3572009625.623595,5.502689,5.491320,-1.451825,-1.419404,-2.930090,-2.900166,1.000000
3572009625.633595,5.541501,5.489863,-1.435260,-1.422981,-2.842746,-2.902144,1.000000
3572009625.643594,5.544941,5.489829,-1.469948,-1.426109,-2.893086,-2.901480,1.000000
3572009625.653595,5.561141,5.489758,-1.408059,-1.430088,-2.954898,-2.902318,1.000000
3572009625.663596,5.584627,5.490002,-1.454751,-1.432009,-2.905051,-2.904961,1.000000
3572009625.673596,5.580410,5.491061,-1.424994,-1.435343,-2.923566,-2.906054,1.000000
3572009625.683595,5.519040,5.491913,-1.449069,-1.437666,-2.927387,-2.907662,1.000000
3572009625.693593,5.469469,5.490912,-1.490488,-1.440625,-2.914988,-2.909337,1.000000
3572009625.703597,5.505706,5.488506,-1.461772,-1.444743,-2.932892,-2.910596,1.000000
3572009625.713597,5.519171,5.487191,-1.472588,-1.447858,-2.933409,-2.912348,1.000000
3572009625.723598,5.517948,5.486307,-1.481141,-1.451200,-2.905318,-2.914065,1.000000
