Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat
3571298804.312689,0.866981,0.784518,0.452211,0.491729,-0.245804,-0.242596
3571298804.322689,0.730737,0.791937,0.504931,0.491041,-0.264411,-0.243163
3571298804.332689,0.701461,0.792377,0.502942,0.492895,-0.334859,-0.244610
3571298804.342689,0.750919,0.791446,0.472647,0.494318,-0.270866,-0.249429
3571298804.352689,0.711496,0.792909,0.592973,0.494416,-0.274277,-0.250899
3571298804.362689,0.756127,0.792385,0.580949,0.500368,-0.320894,-0.252465
3571298804.372690,0.735086,0.794117,0.495275,0.505282,-0.377177,-0.256235
3571298804.382690,0.759937,0.794793,0.478848,0.505582,-0.389686,-0.262579
3571298804.392690,0.830374,0.796661,0.597137,0.505021,-0.220212,-0.269242
3571298804.402691,0.779213,0.801702,0.517540,0.510849,-0.237695,-0.267319
3571298804.412692,0.830253,0.804030,0.525648,0.512452,-0.236804,-0.266333
3571298804.422691,0.837211,0.808737,0.488728,0.514376,-0.250154,-0.265346
3571298804.432692,0.839505,0.813576,0.513443,0.514360,-0.244413,-0.265051
3571298804.442692,0.764114,0.818289,0.510906,0.515570,-0.265266,-0.264486
3571298804.452693,0.892911,0.819125,0.560299,0.516525,-0.365105,-0.264962
3571298804.462693,0.721305,0.826307,0.508378,0.519490,-0.314309,-0.270290
3571298804.472693,0.768942,0.824728,0.542184,0.519960,-0.366688,-0.272891
3571298804.482693,0.809960,0.825600,0.507550,0.521869,-0.242842,-0.277928
3571298804.492693,0.718091,0.828305,0.440050,0.522434,-0.216201,-0.276682
3571298804.502693,0.809084,0.826366,0.525189,0.519770,-0.174326,-0.274187
3571298804.512694,0.909334,0.828902,0.576649,0.521531,-0.207669,-0.269756
3571298804.522694,0.799803,0.836258,0.528065,0.525602,-0.310297,-0.267152
3571298804.532694,0.827292,0.838042,0.530365,0.526747,-0.201264,-0.269677
3571298804.542696,0.884884,0.840951,0.539361,0.528330,-0.276246,-0.266757
3571298804.552696,0.906327,0.846627,0.543083,0.530013,-0.338236,-0.267630
3571298804.562696,0.858445,0.853142,0.579208,0.531574,-0.376837,-0.271489
3571298804.572696,0.890985,0.857043,0.567045,0.534682,-0.306820,-0.277055
3571298804.582695,0.820110,0.862282,0.576751,0.537299,-0.326156,-0.278943
3571298804.592696,0.748789,0.863832,0.504283,0.540193,-0.258861,-0.281688
3571298804.602695,0.823277,0.861758,0.613944,0.539651,-0.252555,-0.281016
3571298804.612697,0.795463,0.863414,0.540570,0.544507,-0.349434,-0.280063
3571298804.622696,0.827446,0.863739,0.493074,0.545201,-0.322027,-0.283883
3571298804.632697,0.905771,0.865586,0.598076,0.543643,-0.228888,-0.286186
3571298804.642696,0.893189,0.871060,0.470836,0.547615,-0.316494,-0.283831
3571298804.652697,0.912431,0.875760,0.568458,0.544874,-0.277830,-0.285859
3571298804.662698,0.916071,0.881133,0.570434,0.547167,-0.218732,-0.285903
3571298804.672698,0.860915,0.886354,0.592114,0.549654,-0.417245,-0.283054
3571298804.682698,0.804896,0.888832,0.683692,0.552358,-0.308331,-0.290030
3571298804.692699,0.809581,0.888370,0.615193,0.559798,-0.300682,-0.291365
3571298804.702698,0.860618,0.888154,0.523484,0.563564,-0.279512,-0.292262
3571298804.712699,0.888319,0.890417,0.593746,0.562750,-0.418177,-0.292081
3571298804.722699,0.800747,0.894049,0.573650,0.564893,-0.310544,-0.298678
3571298804.732701,0.933929,0.893147,0.605135,0.566349,-0.301400,-0.299714
3571298804.742701,0.842341,0.898778,0.659042,0.569303,-0.371823,-0.300252
3571298804.752700,0.860066,0.899739,0.510748,0.574485,-0.302019,-0.304203
3571298804.762700,0.880398,0.901455,0.607185,0.572438,-0.353362,-0.304560
3571298804.772701,0.847595,0.904133,0.569978,0.575005,-0.321373,-0.307405
3571298804.782702,0.858891,0.905055,0.558829,0.575751,-0.287260,-0.308555
3571298804.792702,0.823662,0.906450,0.538490,0.576041,-0.397817,-0.307981
3571298804.802701,0.920815,0.906163,0.570408,0.574915,-0.317557,-0.312831
3571298804.812702,0.822726,0.910564,0.586464,0.575699,-0.388199,-0.313536
3571298804.822701,0.905706,0.910031,0.631844,0.576965,-0.217969,-0.317655
3571298804.832703,0.957123,0.913395,0.551603,0.581007,-0.395834,-0.313268
3571298804.842703,0.873226,0.919294,0.525669,0.580284,-0.333698,-0.317765
3571298804.852704,0.820441,0.920765,0.584660,0.578564,-0.384977,-0.319018
3571298804.862703,0.924764,0.919637,0.666926,0.579611,-0.341754,-0.322716
3571298804.872704,0.966884,0.923620,0.644726,0.584783,-0.401218,-0.324130
3571298804.882703,0.931886,0.929516,0.700815,0.588397,-0.387552,-0.328381
3571298804.892704,0.800294,0.933412,0.505854,0.594624,-0.391162,-0.331768
3571298804.902704,0.867310,0.930706,0.624842,0.591026,-0.265494,-0.335173
3571298804.912704,0.951114,0.931282,0.562622,0.593874,-0.343605,-0.332279
3571298804.922705,0.882011,0.936004,0.510363,0.593258,-0.335274,-0.333329
3571298804.932706,0.925237,0.937121,0.596192,0.590154,-0.282497,-0.333920
3571298804.942706,0.931662,0.940241,0.680465,0.591582,-0.379747,-0.331901
3571298804.952706,0.878827,0.943619,0.595616,0.596687,-0.395382,-0.334722
3571298804.962706,0.922948,0.944271,0.603946,0.597345,-0.387492,-0.338174
3571298804.972707,0.909351,0.947041,0.610950,0.598408,-0.300377,-0.341080
3571298804.982707,0.924901,0.948937,0.616679,0.600089,-0.335176,-0.339594
3571298804.992707,1.035443,0.951538,0.668065,0.601836,-0.407600,-0.339872
3571298805.002707,0.910769,0.959466,0.673489,0.605730,-0.373502,-0.343671
3571298805.012707,0.954703,0.960907,0.561300,0.609829,-0.343367,-0.345629
3571298805.022707,0.942527,0.964399,0.647781,0.608372,-0.414289,-0.346021
3571298805.032709,0.936967,0.967185,0.621112,0.610931,-0.440679,-0.349856
3571298805.042708,0.936859,0.969584,0.561141,0.611964,-0.417170,-0.354802
3571298805.052708,0.945063,0.971851,0.551446,0.610111,-0.403536,-0.358370
3571298805.062708,1.035337,0.974402,0.634180,0.607927,-0.398247,-0.361105
3571298805.072709,0.944126,0.981233,0.752434,0.609904,-0.407294,-0.363453
3571298805.082710,0.849540,0.983293,0.665768,0.617519,-0.308816,-0.366133
3571298805.092711,1.030238,0.980558,0.695218,0.620914,-0.278618,-0.363875
3571298805.102709,1.080896,0.986739,0.645848,0.625695,-0.373136,-0.360241
3571298805.112711,0.903660,0.995188,0.675664,0.627475,-0.315671,-0.361386
3571298805.122709,0.945417,0.994533,0.664226,0.630843,-0.355012,-0.359668
3571298805.132711,0.943956,0.995986,0.711745,0.633338,-0.457420,-0.359946
3571298805.142712,1.011381,0.997369,0.649539,0.637632,-0.359701,-0.365211
3571298805.152711,1.010375,1.001912,0.557051,0.639063,-0.351237,-0.365458
3571298805.162711,0.987868,1.006181,0.733191,0.635946,-0.474811,-0.365277
3571298805.172712,0.961070,1.009228,0.666052,0.641088,-0.441132,-0.371137
3571298805.182712,1.004036,1.010808,0.742669,0.642838,-0.414625,-0.375081
3571298805.192713,0.978594,1.014394,0.655568,0.648344,-0.422986,-0.377547
3571298805.202712,0.897173,1.016573,0.562068,0.649302,-0.428071,-0.380305
3571298805.212714,1.122852,1.014682,0.604405,0.645631,-0.377016,-0.383181
3571298805.222713,0.952586,1.023858,0.645286,0.644403,-0.407767,-0.383427
3571298805.232714,1.031440,1.024309,0.591841,0.645107,-0.331254,-0.385161
3571298805.242714,1.070636,1.028526,0.665886,0.643467,-0.487643,-0.383073
3571298805.252714,1.075895,1.034555,0.598670,0.644903,-0.459406,-0.388715
3571298805.262714,1.084097,1.040541,0.665054,0.643103,-0.331300,-0.392718
3571298805.272715,0.980102,1.046549,0.723020,0.645130,-0.309099,-0.390275
3571298805.282716,1.000799,1.047174,0.641283,0.649973,-0.376395,-0.386855
3571298805.292715,0.965613,1.048842,0.721319,0.650330,-0.384714,-0.386874
3571298805.302714,1.112697,1.048722,0.579551,0.654541,-0.398434,-0.387295
3571298805.312716,1.021689,1.055795,0.612649,0.651577,-0.501730,-0.388363
3571298805.322716,0.989295,1.058140,0.745588,0.649959,-0.434208,-0.394424
3571298805.332716,0.974368,1.058765,0.613369,0.655173,-0.413095,-0.396907
3571298805.342717,1.054079,1.058622,0.682404,0.653768,-0.430521,-0.398241
3571298805.352717,1.117527,1.062388,0.826934,0.655728,-0.460313,-0.400361
3571298805.362717,1.006277,1.069083,0.698892,0.664525,-0.454259,-0.403837
3571298805.372717,1.089694,1.070028,0.715341,0.666672,-0.431109,-0.406855
3571298805.382718,1.109967,1.074987,0.690942,0.669611,-0.408741,-0.408600
3571298805.392718,1.062904,1.080683,0.687863,0.671305,-0.418059,-0.409170
3571298805.402717,1.077848,1.083817,0.664339,0.672729,-0.511450,-0.410164
3571298805.412718,1.074359,1.087571,0.696939,0.672560,-0.464770,-0.415671
3571298805.422718,1.096901,1.090959,0.741576,0.674177,-0.547799,-0.418643
3571298805.432720,1.015345,1.095308,0.668597,0.677556,-0.431418,-0.425532
3571298805.442719,1.058792,1.095432,0.666460,0.677683,-0.531256,-0.426416
3571298805.452721,1.040697,1.097709,0.684623,0.677294,-0.420700,-0.432134
3571298805.462720,1.085213,1.098952,0.635764,0.678256,-0.532385,-0.432185
3571298805.472720,1.064804,1.102352,0.641873,0.676336,-0.452922,-0.437685
3571298805.482719,1.120991,1.104570,0.847187,0.675128,-0.491192,-0.439047
3571298805.492722,0.975839,1.109439,0.693155,0.683838,-0.446207,-0.442213
3571298805.502720,1.126500,1.106975,0.737485,0.684795,-0.387921,-0.443032
3571298805.512722,1.016921,1.111947,0.678563,0.688102,-0.477060,-0.440962
3571298805.522720,1.062494,1.111384,0.739417,0.688013,-0.498616,-0.443335
3571298805.532722,1.136320,1.113082,0.729664,0.690809,-0.455489,-0.446649
3571298805.542721,1.117181,1.118285,0.740243,0.693168,-0.451678,-0.447701
3571298805.552723,1.148413,1.122303,0.673594,0.695944,-0.496381,-0.448514
3571298805.562723,1.100473,1.127670,0.625458,0.695151,-0.459712,-0.451469
3571298805.572723,1.070793,1.130428,0.584589,0.692197,-0.507885,-0.452493
3571298805.582723,1.074270,1.131623,0.746621,0.687195,-0.428278,-0.455819
3571298805.592723,1.086178,1.132900,0.776136,0.690663,-0.553217,-0.455099
3571298805.602723,1.142439,1.134738,0.706906,0.694890,-0.350590,-0.460510
3571298805.612723,1.129804,1.139138,0.744168,0.696363,-0.540967,-0.455772
3571298805.622724,1.120662,1.142805,0.644341,0.698802,-0.635161,-0.460546
3571298805.632725,1.205299,1.145844,0.839388,0.695865,-0.401334,-0.469699
3571298805.642725,1.139461,1.152820,0.752073,0.703546,-0.556554,-0.467007
3571298805.652725,1.191323,1.156306,0.857236,0.705957,-0.499323,-0.472017
3571298805.662724,1.137316,1.162146,0.781002,0.713617,-0.465469,-0.473998
3571298805.672726,1.230666,1.165059,0.767997,0.717326,-0.472302,-0.474231
3571298805.682725,1.008865,1.172391,0.780638,0.720193,-0.444996,-0.474783
3571298805.692727,1.097495,1.168537,0.766376,0.723649,-0.508798,-0.473970
3571298805.702725,1.126417,1.169220,0.667581,0.725977,-0.514990,-0.476306
3571298805.712727,1.117898,1.171284,0.763316,0.723347,-0.519955,-0.478834
3571298805.722725,1.156625,1.172837,0.691186,0.725492,-0.557355,-0.481484
3571298805.732728,1.181651,1.176210,0.661145,0.723859,-0.520883,-0.485835
3571298805.742728,1.271982,1.180638,0.761913,0.720990,-0.402928,-0.488201
3571298805.752728,1.208114,1.189210,0.731709,0.723664,-0.457046,-0.484692
3571298805.762727,1.178195,1.194284,0.789109,0.724509,-0.554636,-0.483982
3571298805.772728,1.139289,1.197679,0.772803,0.727706,-0.487692,-0.488066
3571298805.782729,1.141689,1.199003,0.758728,0.730231,-0.534685,-0.488690
3571298805.792728,1.138667,1.200392,0.873957,0.731750,-0.461693,-0.491577
3571298805.802729,1.215290,1.201548,0.759785,0.739121,-0.449445,-0.490761
3571298805.812729,1.161726,1.206382,0.738313,0.740615,-0.535470,-0.489380
3571298805.822729,1.150314,1.208398,0.697191,0.740628,-0.610510,-0.492259
3571298805.832729,1.199934,1.209759,0.782249,0.738320,-0.518635,-0.498668
3571298805.842729,1.184288,1.213477,0.755580,0.740657,-0.468615,-0.500292
3571298805.852730,1.130315,1.216239,0.775762,0.741788,-0.553611,-0.499394
3571298805.862730,1.208761,1.216255,0.803407,0.743491,-0.489860,-0.502684
3571298805.872731,1.216757,1.220088,0.760125,0.746727,-0.477316,-0.502704
3571298805.882730,1.243628,1.224124,0.788617,0.747747,-0.628473,-0.502107
3571298805.892732,1.226349,1.229284,0.826501,0.749470,-0.567106,-0.508916
3571298805.902731,1.198212,1.233362,0.766280,0.753215,-0.475897,-0.512413
3571298805.912733,1.252298,1.235856,0.849956,0.754225,-0.494284,-0.511290
3571298805.922732,1.157501,1.240876,0.905556,0.759189,-0.494649,-0.511112
3571298805.932733,1.254347,1.241030,0.790945,0.766622,-0.454007,-0.510955
3571298805.942733,1.267416,1.245888,0.877983,0.768275,-0.431151,-0.508816
3571298805.952733,1.227354,1.251138,0.823995,0.774188,-0.511367,-0.505652
3571298805.962732,1.225069,1.254213,0.790013,0.776841,-0.629386,-0.506548
3571298805.972734,1.199946,1.257027,0.826810,0.777207,-0.573910,-0.513163
3571298805.982735,1.253007,1.258490,0.815308,0.779584,-0.550400,-0.516763
3571298805.992734,1.167634,1.262472,0.797882,0.781384,-0.588613,-0.519046
3571298806.002734,1.234323,1.262098,0.809369,0.782083,-0.554321,-0.523087
3571298806.012734,1.210618,1.264998,0.797703,0.783454,-0.637030,-0.525263
3571298806.022734,1.250473,1.266593,0.883239,0.783836,-0.659261,-0.531377
3571298806.032735,1.312282,1.270048,0.748982,0.788277,-0.637881,-0.538293
3571298806.042736,1.267094,1.276361,0.733867,0.786044,-0.504925,-0.543845
3571298806.052736,1.256758,1.280171,0.903303,0.783748,-0.660980,-0.542644
3571298806.062737,1.216907,1.283281,0.870364,0.789161,-0.536232,-0.549116
3571298806.072736,1.232863,1.284317,0.834567,0.793238,-0.488411,-0.549194
3571298806.082736,1.320350,1.286073,0.874895,0.795573,-0.682220,-0.546927
3571298806.092737,1.178440,1.291995,0.746840,0.798935,-0.588822,-0.554227
3571298806.102736,1.340809,1.290739,0.818847,0.796284,-0.524445,-0.556626
3571298806.112737,1.244094,1.297465,0.792876,0.797550,-0.663701,-0.555765
3571298806.122738,1.318050,1.299130,0.771058,0.796889,-0.717077,-0.561741
3571298806.132738,1.275943,1.304295,0.841304,0.794968,-0.632079,-0.570048
3571298806.142738,1.163516,1.307199,0.765006,0.796929,-0.586744,-0.573818
3571298806.152739,1.149244,1.304490,0.771216,0.795267,-0.545927,-0.575196
3571298806.162739,1.376562,1.301218,0.827656,0.794162,-0.712118,-0.574510
3571298806.172739,1.419642,1.309147,0.824587,0.795151,-0.580271,-0.581970
3571298806.182739,1.393528,1.318843,0.853102,0.796507,-0.557085,-0.582643
3571298806.192740,1.347401,1.326799,0.783905,0.799287,-0.495175,-0.582147
3571298806.202740,1.216131,1.332112,0.930500,0.798823,-0.578702,-0.578645
3571298806.212739,1.349518,1.330775,0.895500,0.805170,-0.537315,-0.579376
3571298806.222739,1.325280,1.336011,0.810443,0.809681,-0.598413,-0.578047
3571298806.232741,1.172476,1.339810,0.811218,0.809559,-0.621806,-0.579759
3571298806.242741,1.284062,1.335969,0.829433,0.809378,-0.613609,-0.582529
3571298806.252740,1.327984,1.337761,0.828218,0.810129,-0.563060,-0.584768
3571298806.262741,1.385641,1.341616,0.719171,0.811001,-0.680124,-0.584429
3571298806.272742,1.342740,1.348068,0.859220,0.806005,-0.657572,-0.589820
3571298806.282742,1.335513,1.352127,0.838016,0.808179,-0.576441,-0.593857
3571298806.292743,1.292058,1.355659,0.868029,0.809563,-0.638707,-0.593743
3571298806.302742,1.402998,1.356889,0.855771,0.812073,-0.685426,-0.596670
3571298806.312742,1.346148,1.363453,0.848339,0.813661,-0.654229,-0.601740
3571298806.322743,1.401364,1.366942,0.834508,0.814943,-0.588690,-0.605051
3571298806.332745,1.368267,1.372975,0.816806,0.815772,-0.612714,-0.605004
3571298806.342743,1.360389,1.377099,0.845509,0.815592,-0.686112,-0.606126
3571298806.352745,1.405528,1.380612,0.873758,0.816501,-0.616492,-0.610778
3571298806.362744,1.430521,1.386187,0.927680,0.819045,-0.606749,-0.611812
3571298806.372745,1.357185,1.392714,0.967736,0.824137,-0.546046,-0.612317
3571298806.382744,1.326099,1.395355,0.746911,0.831202,-0.604274,-0.609829
3571298806.392746,1.288289,1.396348,0.914213,0.826896,-0.658252,-0.610293
3571298806.402743,1.253720,1.395434,0.739749,0.830723,-0.663826,-0.613367
3571298806.412746,1.410130,1.392877,0.874606,0.825829,-0.555492,-0.616568
3571298806.422746,1.417781,1.398099,0.877913,0.828222,-0.537045,-0.614325
3571298806.432746,1.374639,1.403441,0.832022,0.830740,-0.678804,-0.611277
3571298806.442746,1.393820,1.406391,0.893887,0.830275,-0.639444,-0.615288
3571298806.452747,1.425610,1.410153,0.801507,0.833022,-0.658783,-0.617189
3571298806.462747,1.304119,1.415278,0.823844,0.831043,-0.649149,-0.619943
3571298806.472747,1.470303,1.414233,0.954131,0.830291,-0.619342,-0.622095
3571298806.482748,1.472778,1.421357,0.811040,0.836060,-0.659368,-0.622688
3571298806.492748,1.396769,1.428244,0.850998,0.834393,-0.790911,-0.625204
3571298806.502747,1.330864,1.430996,0.871415,0.834184,-0.674251,-0.634028
3571298806.512748,1.403441,1.430490,0.839476,0.835486,-0.676318,-0.636744
3571298806.522748,1.395718,1.433549,0.842539,0.835156,-0.610846,-0.639433
3571298806.532750,1.347521,1.436111,0.958751,0.835279,-0.610932,-0.638794
3571298806.542749,1.365115,1.436198,0.812105,0.841063,-0.660558,-0.638184
3571298806.552749,1.356121,1.437123,0.916272,0.839193,-0.697961,-0.640020
3571298806.562749,1.468589,1.437546,0.899988,0.842331,-0.608284,-0.643594
3571298806.572750,1.432505,1.443475,0.898304,0.844915,-0.678114,-0.642620
3571298806.582751,1.333242,1.447331,0.962369,0.846983,-0.683571,-0.645096
3571298806.592751,1.441765,1.446156,0.950484,0.852051,-0.712136,-0.647720
3571298806.602750,1.382784,1.450316,0.899592,0.856168,-0.611152,-0.651616
3571298806.612751,1.418699,1.451445,0.949796,0.858046,-0.624283,-0.650395
3571298806.622750,1.438733,1.454270,0.894795,0.862223,-0.672842,-0.649867
3571298806.632751,1.378663,1.457916,0.905431,0.863299,-0.792205,-0.651729
3571298806.642752,1.510402,1.458365,0.904057,0.864320,-0.785565,-0.659332
3571298806.652752,1.478251,1.465226,0.941984,0.865252,-0.626917,-0.666260
3571298806.662751,1.555227,1.470293,0.967471,0.868684,-0.662487,-0.665117
3571298806.672752,1.413295,1.478858,0.996253,0.873034,-0.643887,-0.665759
3571298806.682753,1.406291,1.480093,0.901440,0.878659,-0.742969,-0.665457
3571298806.692753,1.411940,1.480868,0.872323,0.878949,-0.673485,-0.670004
3571298806.702752,1.424149,1.481930,0.941255,0.878108,-0.735121,-0.670944
3571298806.712754,1.502319,1.483496,0.881358,0.880399,-0.598790,-0.674847
3571298806.722754,1.498259,1.488867,0.924052,0.880258,-0.660344,-0.671906
3571298806.732754,1.410409,1.493762,0.731650,0.881932,-0.680794,-0.672101
3571298806.742754,1.579416,1.494125,0.946307,0.874048,-0.734721,-0.673280
3571298806.752754,1.458592,1.502679,0.818776,0.876776,-0.659791,-0.677034
3571298806.762754,1.484804,1.504973,0.970823,0.873482,-0.730119,-0.676951
3571298806.772756,1.562606,1.508393,0.981704,0.877451,-0.718129,-0.680303
3571298806.782755,1.499090,1.515452,0.931686,0.881811,-0.747957,-0.682911
3571298806.792756,1.462795,1.519050,0.965071,0.883387,-0.695663,-0.686853
3571298806.802755,1.531404,1.520742,0.915055,0.886745,-0.652470,-0.688055
3571298806.812757,1.494527,1.525723,1.004917,0.887691,-0.820512,-0.687087
3571298806.822757,1.404104,1.528530,0.866221,0.892234,-0.780354,-0.694368
3571298806.832757,1.492207,1.526835,0.904420,0.889965,-0.692608,-0.699349
3571298806.842757,1.492653,1.529591,0.899763,0.890055,-0.623762,-0.699811
3571298806.852757,1.474228,1.532269,0.891830,0.890219,-0.678981,-0.696883
3571298806.862757,1.567078,1.533896,1.012945,0.889740,-0.735874,-0.696780
3571298806.872757,1.508937,1.539935,0.903774,0.894938,-0.719240,-0.699455
3571298806.882758,1.504182,1.542859,0.894100,0.894632,-0.707907,-0.701192
3571298806.892758,1.427469,1.545419,1.015566,0.893918,-0.804699,-0.702290
3571298806.902757,1.544633,1.544027,0.959357,0.898735,-0.697035,-0.708061
3571298806.912759,1.590670,1.548513,1.012124,0.901051,-0.740222,-0.708304
3571298806.922760,1.483642,1.554996,1.037612,0.905636,-0.704840,-0.710641
3571298806.932759,1.454416,1.555973,0.919253,0.911399,-0.731509,-0.711138
3571298806.942760,1.556892,1.555458,1.020386,0.910989,-0.704251,-0.712910
3571298806.952760,1.510427,1.559987,0.984803,0.915652,-0.769428,-0.713264
3571298806.962760,1.608457,1.561979,0.917031,0.918063,-0.746182,-0.716780
3571298806.972761,1.553770,1.568678,0.921657,0.917153,-0.748930,-0.718996
3571298806.982759,1.489133,1.572384,1.007468,0.916499,-0.741202,-0.721240
3571298806.992761,1.577902,1.572765,0.939703,0.920096,-0.713249,-0.722998
3571298807.002760,1.417062,1.577480,1.048812,0.920336,-0.684184,-0.723306
3571298807.012762,1.518519,1.574141,0.891833,0.926016,-0.658703,-0.722174
3571298807.022762,1.437285,1.575926,0.966200,0.923876,-0.822493,-0.719843
3571298807.032762,1.538262,1.573526,0.961266,0.924739,-0.699807,-0.725614
3571298807.042762,1.522563,1.576283,0.927752,0.925860,-0.842163,-0.725124
3571298807.052763,1.493009,1.578003,0.904814,0.924663,-0.733472,-0.731604
3571298807.062763,1.538589,1.578312,0.940986,0.922882,-0.849189,-0.732475
3571298807.072763,1.539949,1.580708,1.008133,0.922441,-0.790865,-0.738953
3571298807.082763,1.578550,1.583124,0.973761,0.925551,-0.682072,-0.742281
3571298807.092763,1.527251,1.587398,0.976239,0.927317,-0.728073,-0.740138
3571298807.102763,1.601616,1.588931,0.981594,0.928911,-0.755486,-0.740334
3571298807.112764,1.531149,1.593995,1.092945,0.930565,-0.678464,-0.741855
3571298807.122764,1.645564,1.595434,1.002108,0.937914,-0.753804,-0.739539
3571298807.132765,1.577891,1.602330,1.022415,0.940138,-0.811551,-0.741005
3571298807.142766,1.531193,1.605532,1.024248,0.942988,-0.769196,-0.745220
3571298807.152765,1.631607,1.606347,1.064553,0.945976,-0.756924,-0.747168
3571298807.162765,1.647078,1.612033,0.967922,0.950838,-0.857711,-0.748424
3571298807.172765,1.546328,1.618084,0.940748,0.950306,-0.830638,-0.754541
3571298807.182765,1.549300,1.618964,1.021750,0.948591,-0.786879,-0.759051
3571298807.192766,1.630703,1.619997,1.020554,0.951102,-0.619674,-0.761213
3571298807.202766,1.551827,1.625066,0.902968,0.954185,-0.737834,-0.755103
3571298807.212767,1.657804,1.625975,0.922254,0.950846,-0.693475,-0.755037
3571298807.222766,1.577358,1.632042,0.965108,0.948808,-0.761061,-0.752802
3571298807.232767,1.520068,1.633839,1.161570,0.948653,-0.744622,-0.753965
3571298807.242768,1.602133,1.632769,0.970875,0.958161,-0.752988,-0.754267
3571298807.252769,1.549546,1.635747,0.929235,0.957869,-0.804813,-0.754959
3571298807.262769,1.586278,1.635963,0.940745,0.955327,-0.721465,-0.758146
3571298807.272769,1.659424,1.638040,0.967889,0.953840,-0.860356,-0.757111
3571298807.282768,1.634791,1.643435,1.087237,0.953132,-0.841702,-0.762903
3571298807.292770,1.587376,1.647393,0.943455,0.958360,-0.852028,-0.767516
3571298807.302768,1.612042,1.648834,0.936853,0.956275,-0.770954,-0.772417
3571298807.312770,1.546897,1.651504,1.033126,0.954326,-0.807028,-0.773130
3571298807.322770,1.645983,1.650829,0.999411,0.957006,-0.900856,-0.775567
3571298807.332770,1.587565,1.654892,1.002059,0.957501,-0.822687,-0.782472
3571298807.342771,1.698277,1.656019,0.922611,0.958440,-0.743109,-0.785238
3571298807.352770,1.554852,1.662577,0.890543,0.955812,-0.783349,-0.783985
3571298807.362772,1.705624,1.661782,1.059340,0.951565,-0.731630,-0.784749
3571298807.372771,1.616225,1.668430,0.991615,0.955988,-0.746131,-0.782946
3571298807.382771,1.650017,1.670383,0.989669,0.956827,-0.691052,-0.781929
3571298807.392772,1.710022,1.673934,0.912909,0.957778,-0.782519,-0.778262
3571298807.402771,1.753124,1.680161,1.000423,0.954524,-0.742945,-0.779226
3571298807.412772,1.736279,1.688228,0.990858,0.955873,-0.771307,-0.778208
3571298807.422773,1.566549,1.695056,1.102142,0.956561,-0.817862,-0.778617
3571298807.432773,1.695835,1.693223,0.956137,0.962434,-0.732789,-0.781277
3571298807.442773,1.688456,1.697873,1.017859,0.961281,-0.871571,-0.779655
3571298807.452774,1.616236,1.701777,1.020780,0.962576,-0.864703,-0.784882
3571298807.462773,1.591485,1.701981,1.071830,0.963979,-0.738801,-0.789531
3571298807.472774,1.575793,1.701113,1.094515,0.968364,-0.827315,-0.787813
3571298807.482774,1.635353,1.699426,1.070100,0.973245,-0.862799,-0.790492
3571298807.492775,1.665925,1.700680,1.164093,0.976542,-0.832532,-0.794778
3571298807.502774,1.683057,1.703405,1.000192,0.984397,-0.830486,-0.797386
3571298807.512775,1.801180,1.706837,0.969097,0.983884,-0.818672,-0.799770
3571298807.522775,1.670474,1.715880,1.073609,0.981930,-0.929184,-0.801464
3571298807.532775,1.777981,1.717947,1.049038,0.984685,-0.854762,-0.808475
3571298807.542776,1.723333,1.725275,0.935060,0.986430,-0.845615,-0.811527
3571298807.552776,1.643794,1.729595,1.083082,0.982570,-0.780541,-0.813987
3571298807.562777,1.672110,1.729905,1.007719,0.986405,-0.865246,-0.813151
3571298807.572777,1.746923,1.731476,1.074695,0.986002,-0.791019,-0.816486
3571298807.582777,1.761501,1.736715,1.001781,0.989213,-0.806465,-0.816038
3571298807.592777,1.781827,1.742394,1.049414,0.988641,-0.916395,-0.816360
3571298807.602777,1.725714,1.748633,1.037845,0.989936,-0.876922,-0.822032
3571298807.612778,1.781094,1.751896,1.125027,0.990775,-0.817704,-0.825514
3571298807.622778,1.715078,1.757783,1.133080,0.996086,-0.874664,-0.825938
3571298807.632779,1.742398,1.760089,1.079746,1.001280,-0.853522,-0.829122
3571298807.642779,1.806407,1.763646,0.986514,1.003712,-0.773994,-0.831123
3571298807.652779,1.777997,1.770250,1.060513,1.001834,-0.802317,-0.829142
3571298807.662779,1.730189,1.775117,1.002845,1.003527,-0.864482,-0.828629
3571298807.672780,1.741277,1.777336,1.075589,1.002046,-0.820488,-0.831172
3571298807.682779,1.726876,1.780047,1.044820,1.004380,-0.833362,-0.831445
3571298807.692780,1.722304,1.781909,1.046882,1.005041,-0.902397,-0.832329
3571298807.702780,1.655080,1.783356,1.064022,1.005466,-0.833125,-0.836540
3571298807.712780,1.770194,1.781556,1.011337,1.007009,-0.789634,-0.837170
3571298807.722781,1.878834,1.785511,1.062744,1.006102,-0.877051,-0.835642
3571298807.732781,1.776618,1.794459,1.082516,1.007356,-0.839157,-0.838448
3571298807.742782,1.733626,1.798042,0.975607,1.009679,-0.930801,-0.839272
3571298807.752781,1.796578,1.799213,1.116287,1.006272,-0.849619,-0.844529
3571298807.762781,1.824767,1.803526,1.033068,1.010247,-0.836211,-0.845576
3571298807.772782,1.766621,1.809023,1.105358,1.010028,-0.806269,-0.845916
3571298807.782782,1.712353,1.811457,1.103343,1.013479,-0.775070,-0.844772
3571298807.792783,1.814056,1.811160,1.026612,1.016804,-0.832144,-0.842152
