Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat
3571296982.698425,-3.436239,1.121179,-1.078870,0.191988,5.479877,0.740485
3571296982.708426,5.013342,0.902344,-3.204892,0.127950,1.280970,0.973904
3571296982.718428,4.298375,1.103043,-2.853095,-0.030662,-3.328082,0.991575
3571296982.728427,-1.290264,1.255004,-1.919452,-0.168504,1.500317,0.783251
3571296982.738428,0.445344,1.130180,0.671836,-0.250116,-0.140943,0.820254
3571296982.748427,-1.670547,1.100584,0.518924,-0.204703,-1.961073,0.775362
3571296982.758427,1.127838,0.964918,0.104067,-0.173203,-2.860654,0.643578
3571296982.768427,-3.436729,0.969565,-1.178945,-0.161624,2.849673,0.473835
3571296982.778428,-1.736616,0.750799,5.991882,-0.211096,1.547011,0.590768
3571296982.788428,1.219486,0.628567,1.674528,0.095298,-1.093448,0.638716
3571296982.798429,3.843525,0.660109,1.657087,0.169337,1.824263,0.555461
3571296982.808430,-3.263305,0.813396,-3.210418,0.245411,-5.427990,0.618530
3571296982.818429,-4.971414,0.616338,-0.888287,0.080444,1.340971,0.324427
3571296982.828430,-3.227475,0.343622,1.180064,0.037135,2.077915,0.374368
3571296982.838429,-2.246013,0.166601,0.656233,0.095634,-2.821057,0.458013
3571296982.848430,2.317257,0.045655,0.804133,0.120647,2.264495,0.298510
3571296982.858430,-1.624175,0.153090,1.392960,0.156217,-0.277189,0.394720
3571296982.868431,4.549477,0.070412,0.445246,0.216572,0.051081,0.362384
3571296982.878430,-0.130698,0.292662,1.463834,0.229063,2.666024,0.347549
3571296982.888432,5.995031,0.268011,1.162714,0.290075,1.383327,0.461140
3571296982.898432,2.463537,0.547019,1.079645,0.336715,-0.339079,0.506913
3571296982.908432,0.489824,0.644591,3.048046,0.372580,0.808024,0.466462
3571296982.918431,0.725443,0.639065,-1.204020,0.506703,2.727760,0.483874
3571296982.928433,0.960033,0.639144,0.679506,0.423908,-2.559994,0.594262
3571296982.938432,-0.257624,0.652026,-1.653726,0.433245,2.453564,0.441288
3571296982.948431,2.087569,0.603842,5.931361,0.333155,-2.102547,0.540191
3571296982.958433,1.499671,0.675163,4.186471,0.602192,3.569718,0.412002
3571296982.968433,-0.987438,0.712279,0.897261,0.774400,0.435848,0.566765
3571296982.978433,8.738469,0.632441,4.673093,0.782975,-3.559901,0.561384
3571296982.988434,-0.231397,1.023901,-5.297339,0.973323,-4.946117,0.361049
3571296982.998435,-0.616708,0.962593,-4.012651,0.671305,1.274157,0.102124
3571296983.008434,-5.048494,0.885676,5.363379,0.446575,0.867611,0.158865
3571296983.018435,-2.848197,0.597741,1.232045,0.689752,0.224624,0.193143
3571296983.028434,1.788359,0.432844,1.623309,0.718102,-2.689325,0.194425
3571296983.038435,1.692362,0.496349,4.451219,0.759679,-0.529943,0.053290
3571296983.048436,-2.017489,0.558273,6.263023,0.939035,3.874919,0.024065
3571296983.058435,6.061673,0.430913,3.879515,1.195502,-0.853919,0.211379
3571296983.068437,4.651888,0.708691,-5.932692,1.324610,1.565901,0.159151
3571296983.078436,2.499493,0.899791,1.548030,0.974052,-4.878343,0.227515
3571296983.088437,0.891217,0.977183,2.513188,1.005520,-1.292986,-0.022038
3571296983.098437,-1.436741,0.975063,-0.916737,1.076187,2.637311,-0.085070
3571296983.108438,-0.599347,0.853928,2.184402,0.979507,0.116753,0.046777
3571296983.118438,-2.969708,0.786204,1.450729,1.039933,-1.941021,0.049483
3571296983.128438,3.658288,0.603011,-1.727373,1.056405,-1.978516,-0.048450
3571296983.138438,-0.308387,0.751882,4.337982,0.917046,-5.494379,-0.143751
3571296983.148439,-0.941132,0.701564,2.332957,1.087277,0.336034,-0.406489
3571296983.158438,0.368527,0.624168,5.032145,1.150543,4.027877,-0.372430
3571296983.168440,1.559027,0.610709,4.823031,1.336321,2.670992,-0.159535
3571296983.178438,-4.201983,0.653347,-2.436389,1.506649,5.965894,-0.022579
3571296983.188440,-7.900061,0.420108,-0.101849,1.314526,-1.014992,0.269152
3571296983.198440,-2.381055,0.017023,6.461365,1.243280,0.849922,0.206610
3571296983.208439,-1.866223,-0.098628,-2.252826,1.500964,-1.329352,0.238028
3571296983.218441,-0.738600,-0.182914,6.082357,1.314944,3.369603,0.161542
3571296983.228441,-1.287671,-0.213031,2.768122,1.545639,-0.681224,0.318121
3571296983.238441,4.720654,-0.262201,-6.468896,1.603970,5.498660,0.269690
3571296983.248441,0.371052,-0.016058,-2.165796,1.208558,1.079356,0.525376
3571296983.258442,0.522506,0.003621,-0.148979,1.047499,-2.636589,0.553534
3571296983.268441,2.891680,0.026367,-2.787493,0.986642,-4.326617,0.398864
3571296983.278441,-3.397425,0.163920,3.059210,0.805370,-1.683030,0.168657
3571296983.288443,-0.821836,-0.009198,-1.072905,0.911849,7.392342,0.078087
3571296983.298441,-1.727787,-0.048160,-0.803458,0.818428,1.491558,0.435019
3571296983.308443,-2.998525,-0.130706,2.764755,0.742677,-3.598107,0.487427
3571296983.318443,-0.908217,-0.273947,1.628265,0.841936,5.138656,0.288790
3571296983.328443,0.357776,-0.302677,-0.039748,0.877619,-2.498106,0.526011
3571296983.338443,-2.094584,-0.272590,-1.410498,0.830153,6.160238,0.379345
3571296983.348445,0.072658,-0.358043,2.353522,0.721345,1.263706,0.662340
3571296983.358445,2.907850,-0.336832,5.220112,0.804375,-6.275487,0.693242
3571296983.368444,-0.668669,-0.175212,2.481783,1.020663,5.495528,0.354389
3571296983.378444,-2.601387,-0.196198,-0.826560,1.090187,0.437580,0.605987
3571296983.388445,7.019821,-0.310852,4.009848,0.998986,-2.477440,0.599028
3571296983.398445,-0.768527,0.044693,-1.694752,1.143054,-4.296027,0.449960
3571296983.408446,-1.265756,0.002806,0.384214,1.007140,-5.474748,0.218807
3571296983.418446,-0.161122,-0.057678,0.970993,0.979788,-3.169324,-0.059423
3571296983.428446,-0.703179,-0.065893,0.673384,0.978317,-1.528273,-0.212361
3571296983.438447,-4.603457,-0.095694,4.797861,0.960349,-3.096896,-0.278154
3571296983.448447,-2.577549,-0.318684,2.683350,1.146239,-2.110820,-0.417555
3571296983.458447,2.496346,-0.429584,6.433060,1.217866,-3.017356,-0.502400
3571296983.468447,1.022417,-0.289939,-0.985061,1.470783,2.964070,-0.627624
3571296983.478447,-0.223385,-0.229231,2.372455,1.350555,-0.781081,-0.454901
3571296983.488447,1.973333,-0.225964,6.364363,1.398935,2.176587,-0.472986
3571296983.498447,-0.002792,-0.121356,-4.679580,1.643120,0.185023,-0.345720
3571296983.508449,-2.768570,-0.112607,-0.120086,1.336259,-2.637674,-0.321488
3571296983.518448,-4.047276,-0.244527,-0.443849,1.262902,-1.708685,-0.436224
3571296983.528449,-4.642587,-0.429570,3.723994,1.176303,0.778117,-0.500325
3571296983.538449,-1.017639,-0.633339,3.550498,1.303505,-5.321613,-0.440005
3571296983.548449,2.295419,-0.651015,3.297045,1.416363,-2.624776,-0.680425
3571296983.558449,0.925026,-0.509648,-2.725495,1.505553,-2.614627,-0.778135
3571296983.568449,5.058937,-0.441931,-2.397317,1.296595,-0.837618,-0.870887
3571296983.578449,-1.623297,-0.170524,-0.662159,1.114771,-0.174036,-0.872589
3571296983.588451,1.888842,-0.237830,1.220183,1.028724,-5.052150,-0.841760
3571296983.598449,5.075293,-0.134128,2.143978,1.041662,-2.866089,-1.050602
3571296983.608450,-3.435025,0.117053,3.658120,1.093316,6.017608,-1.143103
3571296983.618451,-4.951013,-0.052701,6.260715,1.218771,-6.352234,-0.797357
3571296983.628451,2.973688,-0.288332,-3.658152,1.465796,1.074186,-1.071640
3571296983.638453,3.019310,-0.128972,3.045970,1.219283,2.461803,-0.970596
3571296983.648452,0.829140,0.021370,-3.379254,1.309293,1.564257,-0.806296
3571296983.658452,-2.206331,0.059531,0.629582,1.083655,1.752381,-0.693276
3571296983.668451,0.388410,-0.052764,-0.124018,1.064209,-2.740516,-0.576188
3571296983.678452,1.899677,-0.033480,-1.753794,1.003880,6.416645,-0.683911
3571296983.688452,-5.678589,0.063606,3.920883,0.871074,-0.695406,-0.339345
3571296983.698455,5.557857,-0.213372,-0.960384,1.018876,2.000166,-0.357879
3571296983.708455,-1.240380,0.065817,4.099178,0.924453,1.835380,-0.243854
3571296983.718454,1.598602,0.000255,-0.155089,1.081749,-0.696156,-0.143047
3571296983.728454,1.865221,0.081189,-2.779394,1.020442,0.639023,-0.170499
3571296983.738454,-4.017717,0.169885,4.303203,0.837774,-3.927182,-0.131459
3571296983.748455,-2.953847,-0.037239,5.179238,1.008117,0.642111,-0.317259
3571296983.758455,1.090969,-0.177749,-0.269500,1.214311,-0.789918,-0.271390
3571296983.768456,1.133640,-0.112837,2.586831,1.140630,-2.054348,-0.297577
3571296983.778455,2.221807,-0.052369,1.816217,1.207860,-2.057536,-0.384338
3571296983.788455,5.356968,0.058260,8.204334,1.234236,1.201510,-0.467305
3571296983.798456,0.084374,0.316601,1.629719,1.577544,1.350961,-0.387265
3571296983.808455,5.406592,0.304733,1.581609,1.583491,-2.901607,-0.303549
3571296983.818456,-0.143057,0.550793,1.603599,1.581391,0.886764,-0.431391
3571296983.828457,-1.702564,0.517894,1.487537,1.585723,1.453300,-0.368336
3571296983.838457,1.614696,0.408624,2.176959,1.584184,-3.830505,-0.280471
3571296983.848457,8.524310,0.464172,5.981978,1.614011,-0.031602,-0.454732
3571296983.858457,-0.724408,0.860500,4.229356,1.828363,3.015654,-0.435475
3571296983.868457,-1.016257,0.779763,4.695355,1.944440,-1.664887,-0.268219
3571296983.878458,0.900752,0.693260,2.730197,2.075206,-1.957805,-0.337214
3571296983.888459,0.506125,0.703450,-4.461844,2.103611,-0.940359,-0.417367
3571296983.898459,2.814836,0.696882,-3.990904,1.781558,2.171465,-0.444145
3571296983.908459,-0.943363,0.797196,2.748015,1.501982,-1.482950,-0.317662
3571296983.918459,0.604931,0.713944,1.954208,1.559656,7.626354,-0.375456
3571296983.928459,3.221550,0.708059,2.441939,1.582337,2.774164,0.014414
3571296983.938459,-0.637733,0.827186,1.198528,1.624216,-1.939418,0.149505
3571296983.948459,4.386561,0.755755,2.191200,1.600015,0.330697,0.048175
3571296983.958460,1.543685,0.935504,-4.283812,1.631079,1.940027,0.062357
3571296983.968461,1.629145,0.962835,2.299853,1.345174,0.493875,0.154507
3571296983.978460,5.217535,0.997550,-4.584401,1.394360,1.292527,0.171800
3571296983.988461,0.907741,1.203075,5.741982,1.106150,0.269193,0.227331
3571296983.998461,0.892243,1.191383,-4.460941,1.334224,3.444172,0.230333
3571296984.008463,0.203039,1.174143,7.121945,1.049428,-2.384199,0.388267
3571296984.018462,-5.435353,1.125358,-0.238828,1.342491,-0.718893,0.254263
3571296984.028462,-2.146758,0.808494,-2.211096,1.264218,-4.397392,0.207731
3571296984.038463,3.082786,0.662298,-2.692338,1.097249,-4.222688,-0.016399
3571296984.048463,0.149865,0.777847,3.205510,0.914471,-1.551208,-0.221813
3571296984.058464,5.425687,0.748536,1.098324,1.023313,1.773880,-0.287366
3571296984.068463,2.015065,0.974872,4.174731,1.029560,3.241255,-0.187471
3571296984.078464,5.370526,1.022854,0.460965,1.181546,-0.792414,-0.020407
3571296984.088463,3.520334,1.237726,-3.015554,1.145122,-1.710730,-0.058004
3571296984.098465,0.479152,1.349809,-0.297990,0.939090,-2.946247,-0.138774
3571296984.108464,-1.627260,1.304618,-6.383453,0.876951,-3.054778,-0.276241
3571296984.118464,-0.549917,1.158682,-1.261148,0.521251,-0.960555,-0.412777
3571296984.128465,-0.687331,1.078292,-0.244486,0.432574,4.808802,-0.440795
3571296984.138465,1.144255,0.993838,3.115388,0.396567,-0.336173,-0.185659
3571296984.148466,0.494735,1.004581,-0.821533,0.529417,3.127289,-0.193479
3571296984.158465,1.996896,0.976560,-6.114507,0.462180,-1.695008,-0.031750
3571296984.168466,-6.436701,1.027339,-0.059775,0.138073,-1.164244,-0.112977
3571296984.178465,-1.111134,0.665871,4.386349,0.125991,1.349310,-0.164563
3571296984.188467,7.434069,0.578605,2.724866,0.337249,0.739553,-0.090991
3571296984.198467,0.616345,0.914531,0.968821,0.456956,-2.901100,-0.050554
3571296984.208467,-0.972232,0.896966,-0.935173,0.479819,2.755096,-0.189808
3571296984.218467,-0.753192,0.802102,-7.311032,0.410871,-4.598992,-0.046403
3571296984.228467,0.484464,0.724485,2.115365,0.037485,-1.774468,-0.268811
3571296984.238467,2.343528,0.713511,6.030893,0.135295,2.111972,-0.343115
3571296984.248468,3.120191,0.790103,3.945672,0.424972,0.710851,-0.224148
3571296984.258468,5.519803,0.905454,2.849070,0.599931,2.826657,-0.179028
3571296984.268468,4.005358,1.126834,1.817239,0.709433,4.790351,-0.032585
3571296984.278468,-0.299610,1.268770,-1.474225,0.760186,-5.899740,0.203129
3571296984.288469,-1.322321,1.194905,1.333616,0.653684,-0.631619,-0.094145
3571296984.298469,2.020841,1.075591,-3.919519,0.685941,-4.323086,-0.120523
3571296984.308470,6.002363,1.119226,2.683496,0.463838,-4.311633,-0.326044
3571296984.318470,2.642853,1.354913,3.485964,0.574542,1.463217,-0.521636
3571296984.328470,1.598182,1.416815,2.262742,0.719905,2.313650,-0.426176
3571296984.338470,2.950388,1.422516,0.025527,0.796740,-1.553774,-0.293494
3571296984.348472,3.443593,1.498335,0.867604,0.755831,-0.469508,-0.355782
3571296984.358471,4.121282,1.596773,-0.459482,0.760914,0.452929,-0.362267
3571296984.368472,3.214940,1.722380,-0.798442,0.704027,2.223407,-0.323382
3571296984.378471,-5.143619,1.792122,0.421754,0.632682,-1.041647,-0.199758
3571296984.388472,5.054050,1.456573,1.177944,0.620113,-7.498363,-0.241246
3571296984.398471,-1.845508,1.634305,8.157202,0.644625,-2.439245,-0.596273
3571296984.408473,-4.964673,1.462840,-3.133370,1.007968,0.862125,-0.687966
3571296984.418473,-0.770050,1.150585,-0.594920,0.809188,2.274509,-0.614170
3571296984.428473,4.611127,1.053960,-4.691154,0.742342,1.322722,-0.474730
3571296984.438473,-1.578900,1.227082,4.662508,0.480659,1.460574,-0.388113
3571296984.448474,5.832616,1.089435,-1.902675,0.687839,-3.265992,-0.298690
3571296984.458474,2.043990,1.317523,-1.080182,0.560686,-7.308022,-0.444257
3571296984.468473,-0.299593,1.355638,2.137175,0.478678,0.574466,-0.780670
3571296984.478474,2.034557,1.276803,-0.580127,0.562357,-0.494912,-0.716678
3571296984.488475,0.253532,1.317141,2.958884,0.506337,0.895563,-0.707827
3571296984.498475,-0.433199,1.266169,6.999430,0.629260,-5.494088,-0.631437
3571296984.508475,4.314480,1.184502,2.510367,0.943241,0.471726,-0.870690
3571296984.518475,-1.159720,1.339363,6.011032,1.022535,-2.100521,-0.807602
3571296984.528475,0.486547,1.217133,-5.341431,1.262232,-3.942521,-0.873012
3571296984.538476,6.349002,1.178153,6.262905,0.941395,-2.321902,-1.025414
3571296984.548477,1.832442,1.429413,0.801026,1.197548,-0.347798,-1.091697
3571296984.558476,0.245016,1.452491,6.712379,1.178724,-1.490150,-1.058493
3571296984.568477,2.314405,1.395497,2.953186,1.445752,-0.373614,-1.082574
3571296984.578476,-5.730347,1.443675,0.160255,1.519766,-2.529811,-1.050987
3571296984.588477,-1.439203,1.092295,4.584455,1.450338,-0.940428,-1.126143
3571296984.598477,0.606444,0.971993,-10.075376,1.601723,-0.292578,-1.120192
3571296984.608478,0.904697,0.957539,-0.160325,1.032870,2.397867,-1.082797
3571296984.618478,1.537794,0.951689,2.403079,0.975655,1.820609,-0.915606
3571296984.628478,0.250052,0.978069,4.091650,1.047888,-6.682444,-0.784199
3571296984.638478,1.613601,0.945995,1.431087,1.196546,2.030773,-1.074166
3571296984.648479,2.316289,0.975787,-1.177569,1.210035,-4.268255,-0.925249
3571296984.658479,-0.968559,1.038433,7.284894,1.095662,0.219470,-1.090814
3571296984.668479,3.546951,0.943135,-1.785668,1.399792,3.846634,-1.029600
3571296984.678479,-0.444268,1.068966,-0.569862,1.241140,0.437914,-0.793977
3571296984.688480,0.884611,0.997129,2.038844,1.155702,-6.178546,-0.735594
3571296984.698481,-0.014770,0.994424,-1.020925,1.200880,-2.586927,-1.003093
3571296984.708480,5.901122,0.943625,-5.613739,1.089353,-3.106784,-1.082944
3571296984.718481,1.758915,1.182487,6.453927,0.760369,2.306430,-1.184561
3571296984.728482,3.849789,1.207114,-0.911224,1.038918,0.322024,-1.017076
3571296984.738481,0.843620,1.338276,-3.976252,0.946604,-0.949900,-0.954110
3571296984.748482,3.600438,1.317489,2.763007,0.705082,2.634560,-0.956108
3571296984.758482,-0.497204,1.425204,0.319479,0.805378,0.567789,-0.782863
3571296984.768482,4.230675,1.333107,1.708760,0.784866,-1.416660,-0.718447
3571296984.778481,-1.809112,1.476712,2.264457,0.827148,-0.580876,-0.753910
3571296984.788483,0.778678,1.320046,1.715518,0.897130,0.637916,-0.746925
3571296984.798482,6.651233,1.294962,-1.114761,0.940358,0.183462,-0.680705
3571296984.808483,4.170677,1.558889,2.370969,0.842518,-1.709763,-0.639685
3571296984.818483,-2.271663,1.687677,-0.329510,0.913712,-0.413471,-0.693012
3571296984.828484,0.166241,1.498146,4.188105,0.853551,-1.348015,-0.680576
3571296984.838484,2.710229,1.435653,-2.535462,1.013643,3.606138,-0.714343
3571296984.848485,2.882825,1.495978,1.415704,0.837537,1.783734,-0.504547
3571296984.858484,1.665256,1.561148,5.840570,0.868274,-0.747258,-0.393328
3571296984.868484,0.160106,1.569698,5.573258,1.110140,0.145809,-0.410825
3571296984.878485,1.604588,1.503579,3.864956,1.330193,-4.065011,-0.383923
3571296984.888485,-3.670161,1.505109,4.943627,1.454964,3.609156,-0.563969
3571296984.898485,4.401841,1.250892,-0.727197,1.622012,2.624800,-0.360886
3571296984.908486,3.726169,1.401022,-0.286310,1.507297,0.261363,-0.215116
3571296984.918486,3.293236,1.516839,4.505996,1.422378,0.905983,-0.191440
3571296984.928486,3.828376,1.603927,4.421736,1.576296,1.697982,-0.137352
3571296984.938487,6.347824,1.710246,-2.061249,1.717938,-3.087734,-0.047034
3571296984.948485,2.325707,1.933419,3.558310,1.531660,-5.147358,-0.194641
3571296984.958487,3.506326,1.952160,2.724396,1.634088,-2.439077,-0.436175
3571296984.968488,4.745614,2.026822,-3.525971,1.683817,-6.559828,-0.534415
3571296984.978487,1.231197,2.162934,2.135972,1.430695,-2.485571,-0.829485
3571296984.988488,1.899495,2.116124,-0.149715,1.461683,-0.459816,-0.912061
3571296984.998488,5.096404,2.109228,-1.782089,1.383347,3.342068,-0.891891
3571296985.008488,-0.122233,2.252189,2.666518,1.226502,0.050101,-0.686894
3571296985.018488,2.965197,2.139409,0.273367,1.298802,4.737700,-0.652053
3571296985.028490,2.586065,2.181688,4.066329,1.245725,1.185376,-0.389791
3571296985.038489,1.532775,2.200816,3.112239,1.386936,-0.646828,-0.313009
3571296985.048489,0.954275,2.171935,-1.100612,1.470710,3.946855,-0.329238
3571296985.058490,6.542241,2.111738,3.563755,1.341660,-1.941721,-0.120319
3571296985.068490,-6.699947,2.328503,-2.076256,1.446352,-3.316694,-0.208606
3571296985.078490,-0.308325,1.884640,2.311415,1.273077,-2.444379,-0.360082
3571296985.088491,-1.195859,1.776497,2.796186,1.319968,0.941426,-0.462061
3571296985.098491,2.682851,1.631776,-1.176790,1.395905,-1.306539,-0.393994
3571296985.108490,-2.078186,1.685997,4.976286,1.267758,0.794222,-0.438855
3571296985.118492,0.640321,1.503210,5.449130,1.452592,1.795621,-0.379062
3571296985.128491,-2.420687,1.458167,-3.668698,1.650351,-1.494652,-0.273082
3571296985.138492,3.406264,1.271458,-4.725214,1.387590,-1.111122,-0.332654
3571296985.148493,3.517827,1.379124,4.779515,1.087163,3.263971,-0.370765
3571296985.158493,2.899339,1.480037,7.561509,1.264699,-0.984681,-0.193391
3571296985.168493,-0.037279,1.553015,2.711713,1.569957,-2.687067,-0.231659
3571296985.178492,-1.440753,1.473181,1.403636,1.622139,-1.049029,-0.351367
3571296985.188494,6.349315,1.334685,2.528256,1.609433,1.997938,-0.385594
3571296985.198494,4.530235,1.575924,0.290746,1.656641,3.585020,-0.269385
3571296985.208494,-0.377708,1.717672,-0.166092,1.586714,-2.864304,-0.080923
3571296985.218494,-0.121057,1.612630,5.176815,1.498320,1.314020,-0.216128
3571296985.228495,0.389594,1.527004,6.650359,1.681721,-0.752731,-0.141073
3571296985.238495,1.575082,1.475587,1.315875,1.923125,1.942782,-0.170425
3571296985.248496,0.428798,1.477174,2.299760,1.896042,0.240834,-0.066771
3571296985.258494,5.119531,1.428976,2.352660,1.918632,2.877465,-0.050990
3571296985.268497,-2.210563,1.605040,-0.666133,1.938693,-1.694928,0.092875
3571296985.278495,7.206093,1.420537,-3.005999,1.807929,-3.407685,0.006819
3571296985.288496,1.916425,1.698822,2.240758,1.572091,-1.432400,-0.159009
3571296985.298497,1.598582,1.711969,3.609053,1.601627,2.097628,-0.220811
3571296985.308497,3.359283,1.702931,7.953135,1.701436,-0.036422,-0.107349
3571296985.318496,-0.045094,1.787236,2.084796,2.008325,0.864782,-0.103329
3571296985.328497,0.880773,1.698452,-0.845828,2.016103,-1.823526,-0.055495
3571296985.338497,-0.756953,1.659830,-0.752035,1.872606,0.953691,-0.141183
3571296985.348499,0.281089,1.542182,-1.753496,1.748710,-2.027716,-0.087304
3571296985.358497,0.567975,1.481119,-1.776956,1.573804,-0.450678,-0.181538
3571296985.368498,1.475753,1.440712,-3.613938,1.410811,-1.757978,-0.194437
3571296985.378498,2.372744,1.443877,6.470315,1.161824,-1.955636,-0.270613
3571296985.388498,2.472656,1.489844,1.377990,1.416585,-2.769856,-0.352981
3571296985.398499,1.030885,1.535280,2.449148,1.411394,-1.499430,-0.471378
3571296985.408499,3.701155,1.513113,5.637453,1.458660,-6.622159,-0.522319
3571296985.418500,1.527288,1.623887,-3.455781,1.663424,-2.655509,-0.821215
3571296985.428499,5.725552,1.617152,-3.007747,1.409999,2.267424,-0.912741
3571296985.438500,0.652204,1.813413,-0.280293,1.195685,-1.011906,-0.759590
3571296985.448500,-0.684048,1.760647,-0.270012,1.122032,-1.328449,-0.773590
3571296985.458500,-0.583394,1.644544,-0.334646,1.051327,1.019484,-0.802389
3571296985.468501,-2.913148,1.535705,4.364100,0.987919,-3.538368,-0.715152
3571296985.478500,1.709826,1.314589,1.741181,1.151764,-3.074988,-0.854536
3571296985.488501,1.747643,1.330472,-7.330143,1.177926,-4.649744,-0.964919
3571296985.498502,-0.358516,1.348232,-0.794035,0.766301,-0.507366,-1.147190
3571296985.508503,-1.427370,1.269109,2.361739,0.690629,-6.654265,-1.118765
3571296985.518503,-2.761846,1.141595,1.692449,0.773136,1.165763,-1.391900
3571296985.528502,0.295388,0.950277,-1.168255,0.821996,1.097686,-1.270552
3571296985.538502,-0.186777,0.917631,-0.774656,0.729006,1.608256,-1.158027
3571296985.548503,1.721264,0.861160,3.508745,0.658854,-0.441359,-1.025651
3571296985.558504,-0.324965,0.907138,4.390809,0.798733,3.835820,-0.999418
3571296985.568504,-2.728879,0.846154,1.718977,0.969914,-5.785806,-0.765398
3571296985.578504,1.803089,0.673429,7.661427,1.010179,-0.156913,-1.012059
3571296985.588504,2.548635,0.732087,-2.130425,1.336643,0.813947,-0.972516
3571296985.598505,-0.488490,0.820955,3.204243,1.171680,-2.179939,-0.887330
3571296985.608504,2.301759,0.757393,6.284608,1.266731,-1.331234,-0.952246
3571296985.618505,2.610393,0.835975,0.042626,1.509038,2.465890,-0.972731
3571296985.628506,8.536511,0.918490,-2.858915,1.437395,-6.404718,-0.806768
3571296985.638506,0.525784,1.293441,2.705958,1.230055,0.293324,-1.081693
3571296985.648506,7.092435,1.258318,3.084073,1.305447,-0.794560,-1.016862
3571296985.658505,0.127767,1.547019,-3.006117,1.391752,2.365612,-1.008129
3571296985.668505,1.569870,1.473559,-3.499125,1.177574,-0.045945,-0.845415
3571296985.678507,1.613590,1.481611,-1.847298,0.952069,-1.517188,-0.807899
3571296985.688507,0.388852,1.490908,8.713139,0.812423,0.514364,-0.843939
3571296985.698508,1.168341,1.438700,6.042271,1.201787,-2.193283,-0.779100
3571296985.708508,0.163825,1.425852,3.250589,1.433526,-2.161135,-0.849490
3571296985.718508,2.648071,1.364767,-2.560364,1.517883,5.802297,-0.915078
3571296985.728507,-2.574981,1.431534,1.961386,1.319843,-0.963013,-0.588607
3571296985.738508,0.468757,1.240173,-1.437691,1.349906,-1.921582,-0.607475
3571296985.748509,1.427230,1.203847,-1.480169,1.209945,1.692023,-0.672303
3571296985.758509,-0.796662,1.211767,-3.869220,1.081732,-2.403240,-0.557638
3571296985.768510,0.858673,1.113096,0.058901,0.836087,3.756168,-0.648262
3571296985.778508,7.048470,1.099421,0.125228,0.794075,2.232153,-0.433857
3571296985.788509,0.970057,1.385468,5.042194,0.762544,-3.717301,-0.303647
3571296985.798510,3.792541,1.361038,-3.782327,0.971015,1.700277,-0.469994
3571296985.808510,-4.087107,1.476785,5.894407,0.742193,-5.221724,-0.364091
3571296985.818511,2.253877,1.204879,0.170845,0.997579,2.360293,-0.601193
3571296985.828511,0.368714,1.251877,2.776300,0.957787,-5.135113,-0.457118
3571296985.838511,7.906225,1.207828,1.927686,1.050571,-6.087442,-0.685779
3571296985.848511,-1.712020,1.537356,2.754376,1.096574,1.151413,-0.950562
3571296985.858512,7.804074,1.377880,-2.082640,1.181693,-0.543155,-0.849650
3571296985.868512,3.342637,1.695732,0.336693,1.022947,-0.187276,-0.836113
3571296985.878511,1.856186,1.780146,-1.237426,0.991438,1.790758,-0.805795
3571296985.888513,-1.904416,1.780444,-3.469799,0.885721,1.198100,-0.680210
3571296985.898512,-0.016088,1.599541,-1.884204,0.677619,2.596011,-0.589291
3571296985.908512,4.519208,1.516313,0.944769,0.552202,2.387632,-0.434224
3571296985.918514,-4.921826,1.658356,-4.502332,0.571804,2.946995,-0.296393
3571296985.928514,3.477380,1.333417,-0.940861,0.322380,2.228691,-0.137522
3571296985.938513,4.348299,1.433630,-0.548135,0.261957,2.704533,-0.020994
3571296985.948512,1.022862,1.571433,-6.482430,0.221531,-1.891711,0.113471
3571296985.958514,4.761140,1.546076,-4.012931,-0.109671,-1.253593,0.017254
3571296985.968515,6.823387,1.706593,9.001939,-0.302710,1.034586,-0.043438
3571296985.978514,0.587447,1.955787,-2.043127,0.155777,4.076373,0.010398
3571296985.988515,-1.365960,1.888840,0.106014,0.043740,1.055224,0.210372
3571296985.998516,5.628881,1.729743,7.129364,0.051574,-2.484175,0.253626
3571296986.008516,4.043779,1.918435,3.133508,0.392265,0.721919,0.121979
3571296986.018516,2.683469,2.023265,5.398820,0.530491,2.564682,0.152940
3571296986.028516,-0.908632,2.050768,-3.861907,0.767922,-2.695397,0.272513
3571296986.038517,3.714563,1.903918,0.675724,0.538110,-3.376603,0.129655
3571296986.048518,7.707471,1.987708,4.032558,0.543270,0.396851,-0.040009
3571296986.058517,0.414529,2.269440,0.700725,0.717386,-4.314108,-0.017621
3571296986.068518,4.479670,2.174976,-2.150177,0.719402,-2.932639,-0.226420
3571296986.078518,4.805467,2.283868,2.418556,0.575998,-2.458684,-0.358251
3571296986.088517,1.866051,2.405362,-1.479605,0.661184,2.960540,-0.460943
3571296986.098517,-5.269669,2.374563,-2.661232,0.554850,0.337023,-0.294218
3571296986.108519,1.423214,2.004632,0.167869,0.401870,-6.139265,-0.263251
3571296986.118519,6.796848,1.979769,-1.436914,0.393695,2.442417,-0.550086
3571296986.128519,-2.043204,2.210008,-2.043997,0.304851,6.009537,-0.404613
3571296986.138519,2.087907,2.006934,-0.395171,0.191774,5.205935,-0.091473
3571296986.148520,-3.952243,2.014892,0.110239,0.161020,-2.713672,0.168167
3571296986.158520,7.162959,1.721409,2.294218,0.154697,2.229514,0.029085
